target,monthly_income,time_of_month,savings,guests
1,1790,25,low,0
5,7688,27,high,1
5,7021,12,high,1
5,8282,10,high,0
4,5298,20,medium,0
3,3973,31,low,0
5,8300,26,high,0
2,2807,16,low,0
2,2426,30,low,0
4,4546,28,medium,0
5,7634,17,high,0
1,1616,3,low,0
5,8388,15,high,0
3,3863,28,low,1
4,4721,17,medium,0
2,2874,17,low,0
5,8335,26,high,0
4,4371,26,medium,0
1,1235,18,low,0
4,6915,10,medium,1
4,6044,28,medium,0
4,6942,12,medium,0
4,6991,3,medium,0
3,3222,18,low,0
4,5108,20,medium,0
3,3632,22,low,0
4,5134,29,medium,0
4,6042,25,medium,1
4,6975,22,medium,0
5,8477,15,high,0
1,1117,8,low,0
1,1098,3,low,0
2,2373,11,low,0
1,1746,21,low,0
2,2656,25,low,0
4,6844,4,medium,1
4,6490,17,medium,1
1,1435,1,low,1
1,1927,25,low,0
3,3926,7,low,0
2,2496,16,low,0
2,2433,17,low,1
1,1239,7,low,0
3,3512,15,low,0
1,1752,17,low,0
4,6617,9,medium,0
3,3292,2,low,0
4,4028,23,medium,0
3,3703,6,low,0
4,5906,13,medium,0
4,5920,17,medium,0
5,8324,12,high,0
5,7171,16,high,1
5,9763,24,high,1
4,6871,6,medium,0
5,7427,20,high,0
5,9464,28,high,0
5,7637,20,high,0
3,3340,12,low,0
2,2028,2,low,0
5,7175,26,high,0
4,5821,19,medium,1
4,6353,4,medium,0
5,8360,20,high,0
5,8732,14,high,0
3,3728,30,low,1
5,9338,31,high,1
5,7716,25,high,0
5,7473,19,high,0
1,1771,15,low,1
5,8477,8,high,0
2,2953,8,low,0
1,1381,28,low,0
5,9789,1,high,1
3,3745,11,low,0
5,7271,25,high,1
3,3088,14,low,1
4,4338,16,medium,0
2,2719,14,low,1
5,8035,26,high,1
4,5556,17,medium,0
4,5739,22,medium,0
4,6703,18,medium,0
5,8364,25,high,0
4,6875,31,medium,0
3,3352,13,low,0
4,6694,17,medium,0
5,9839,12,high,0
1,1870,4,low,0
4,5583,21,medium,0
4,6223,25,medium,0
5,9210,5,high,0
1,1592,5,low,1
4,4695,3,medium,0
5,8445,11,high,0
5,8574,7,high,0
2,2653,8,low,0
5,8210,20,high,0
4,5179,23,medium,1
2,2102,29,low,1
1,1079,14,low,0
1,1959,12,low,1
5,8611,12,high,0
4,5512,27,medium,0
4,4885,18,medium,0
5,7068,25,high,0
1,1154,1,low,0
5,8902,9,high,0
4,4697,29,medium,0
2,2965,12,low,1
2,2086,8,low,1
1,1086,11,low,0
1,1195,14,low,0
5,7489,6,high,0
4,4582,8,medium,0
5,9512,24,high,0
5,9079,2,high,1
3,3498,26,low,1
4,4901,6,medium,0
5,8506,31,high,0
4,5134,29,medium,1
5,7083,14,high,0
5,9295,14,high,0
5,7814,5,high,0
1,1312,27,low,1
4,6137,11,medium,0
4,6083,6,medium,0
5,8542,10,high,0
1,1184,17,low,0
4,6321,1,medium,0
4,4520,13,medium,0
5,8154,11,high,0
4,5561,15,medium,0
5,8526,15,high,0
5,8427,28,high,0
2,2916,16,low,1
4,5457,11,medium,0
4,5993,19,medium,0
2,2834,25,low,0
4,4444,30,medium,0
2,2030,11,low,1
2,2059,1,low,0
5,7104,26,high,0
4,5606,2,medium,0
3,3348,27,low,0
5,9929,16,high,0
3,3902,7,low,0
3,3014,23,low,0
4,6894,17,medium,0
1,1547,8,low,0
3,3679,2,low,1
4,6990,14,medium,1
4,6684,8,medium,0
4,5836,24,medium,1
5,9262,7,high,1
4,4106,16,medium,0
1,1433,19,low,0
4,6217,14,medium,0
1,1328,27,low,0
5,7453,6,high,0
5,7253,26,high,1
5,9053,20,high,0
1,1761,24,low,0
4,5406,22,medium,0
2,2927,13,low,0
4,5476,10,medium,0
4,4562,12,medium,0
1,1142,22,low,0
4,6600,5,medium,0
4,6768,15,medium,1
3,3731,3,low,0
4,6382,2,medium,0
4,6535,8,medium,1
3,3408,13,low,0
4,6464,8,medium,0
3,3755,31,low,0
2,2135,26,low,0
5,9282,15,high,0
4,4794,2,medium,0
1,1645,29,low,1
4,6087,11,medium,0
3,3021,13,low,1
4,4824,8,medium,0
4,5766,12,medium,1
5,7380,3,high,0
4,4494,29,medium,0
5,9348,7,high,0
4,6041,18,medium,1
2,2348,15,low,0
4,5383,27,medium,0
3,3614,27,low,0
3,3473,1,low,0
5,9026,16,high,0
5,8164,21,high,1
4,5411,4,medium,0
2,2903,10,low,0
5,8841,27,high,0
4,4424,10,medium,0
5,9169,24,high,0
4,5090,18,medium,1
4,4188,18,medium,0
4,6701,25,medium,0
2,2168,7,low,0
4,4743,25,medium,0
5,8054,28,high,0
3,3273,20,low,0
5,7998,2,high,0
4,5539,25,medium,0
4,6016,1,medium,0
4,4876,23,medium,0
2,2809,24,low,1
4,4495,30,medium,1
5,9430,13,high,0
1,1728,7,low,1
5,8477,12,high,1
5,8873,26,high,0
2,2960,15,low,1
5,9336,21,high,0
4,4072,12,medium,0
1,1343,1,low,1
5,9859,10,high,0
3,3553,2,low,1
4,5053,30,medium,0
5,7561,20,high,0
1,1541,10,low,0
5,9582,15,high,0
4,5429,20,medium,0
4,4363,24,medium,0
5,8299,5,high,1
4,5652,15,medium,0
4,4411,2,medium,0
4,6605,10,medium,1
3,3927,31,low,1
5,7131,14,high,0
5,9744,14,high,0
5,9193,4,high,0
4,6776,26,medium,0
4,6418,11,medium,1
4,4394,23,medium,0
2,2984,13,low,1
1,1327,20,low,0
4,6467,14,medium,0
4,6421,14,medium,0
5,8417,7,high,0
1,1088,14,low,0
4,6842,3,medium,0
4,4379,2,medium,0
3,3766,25,low,1
5,7658,2,high,1
4,6079,28,medium,1
5,9085,22,high,1
4,5385,28,medium,0
4,4628,9,medium,1
5,8746,16,high,0
5,7861,5,high,0
5,9856,15,high,0
1,1560,14,low,1
5,7448,17,high,0
1,1227,22,low,0
1,1878,13,low,0
1,1317,11,low,1
4,6222,28,medium,0
2,2279,2,low,1
5,7527,5,high,1
4,4476,5,medium,1
5,9381,15,high,0
5,8772,13,high,0
5,7015,7,high,0
5,9549,7,high,1
4,4897,3,medium,0
1,1936,20,low,1
4,4244,7,medium,1
4,5310,29,medium,0
3,3405,26,low,0
4,6770,5,medium,0
5,8549,17,high,0
3,3261,21,low,0
4,6261,24,medium,0
2,2637,20,low,0
4,5759,19,medium,0
4,4997,22,medium,1
1,1566,20,low,0
5,8762,31,high,0
4,4124,26,medium,0
4,5506,18,medium,0
4,5055,27,medium,0
3,3036,15,low,0
4,5055,24,medium,1
5,8029,15,high,0
5,7431,20,high,0
4,4297,22,medium,1
2,2226,12,low,0
3,3965,22,low,1
3,3063,20,low,0
4,4913,13,medium,0
5,7222,15,high,0
3,3184,6,low,0
5,8401,2,high,0
3,3607,7,low,0
5,9248,8,high,0
5,7728,27,high,0
5,7517,22,high,0
5,8055,23,high,0
4,5347,14,medium,0
1,1027,10,low,0
5,7403,12,high,0
4,6827,11,medium,0
3,3835,24,low,0
1,1035,14,low,0
1,1923,28,low,1
4,4128,23,medium,0
4,5452,27,medium,0
1,1090,24,low,0
4,4354,31,medium,0
2,2971,8,low,0
4,6795,15,medium,0
4,6056,24,medium,0
5,7768,1,high,0
4,4086,25,medium,0
5,8597,29,high,0
2,2795,7,low,0
5,8173,17,high,0
5,8038,18,high,1
4,5959,22,medium,0
5,7000,2,high,0
4,5368,17,medium,1
4,4877,12,medium,0
4,5833,17,medium,1
4,5038,19,medium,0
5,7715,1,high,1
4,5793,6,medium,0
5,7186,25,high,0
4,4655,31,medium,0
3,3990,26,low,0
4,6875,24,medium,0
4,4038,31,medium,0
5,9853,2,high,0
3,3423,26,low,0
5,9905,26,high,0
2,2413,12,low,0
1,1246,18,low,1
2,2998,31,low,0
2,2577,16,low,0
2,2141,14,low,0
4,4547,16,medium,0
5,8679,17,high,0
5,9302,9,high,1
4,4543,24,medium,1
4,5415,22,medium,1
5,9239,3,high,1
3,3184,5,low,0
4,6990,5,medium,1
3,3477,2,low,0
5,7902,6,high,1
5,8784,21,high,1
5,8586,10,high,0
1,1772,23,low,0
5,7886,15,high,0
4,6331,2,medium,0
1,1453,24,low,1
5,8792,11,high,0
4,6910,25,medium,0
5,7445,3,high,1
2,2672,23,low,1
5,9377,26,high,0
4,4646,31,medium,1
2,2729,8,low,0
2,2648,10,low,0
5,9603,25,high,0
4,4416,27,medium,1
5,8031,8,high,0
4,4163,17,medium,1
5,8231,5,high,0
5,8356,7,high,0
5,8411,16,high,0
5,8772,30,high,1
2,2470,19,low,1
3,3425,27,low,0
5,7403,12,high,0
5,9444,30,high,1
5,9300,6,high,0
3,3991,22,low,0
4,6025,15,medium,0
4,5869,12,medium,0
5,9443,26,high,0
4,4577,23,medium,1
4,4304,20,medium,0
5,8053,26,high,1
3,3038,4,low,0
2,2759,3,low,1
4,5276,20,medium,1
4,6584,4,medium,1
3,3568,19,low,0
5,7309,20,high,1
4,6743,11,medium,1
2,2706,7,low,0
1,1696,19,low,1
4,5531,30,medium,0
5,8203,8,high,0
4,6255,10,medium,0
1,1158,29,low,0
3,3426,15,low,0
4,4180,17,medium,1
5,8339,26,high,1
4,4944,9,medium,0
5,8993,10,high,0
5,9536,5,high,0
4,5151,5,medium,1
2,2390,31,low,1
2,2260,11,low,0
4,5698,19,medium,0
4,4062,30,medium,1
3,3178,28,low,0
4,6251,9,medium,0
4,6265,28,medium,0
5,8534,23,high,0
4,5026,6,medium,0
1,1031,21,low,1
5,9756,14,high,0
5,9023,3,high,0
4,6431,19,medium,0
2,2597,8,low,0
4,6569,8,medium,0
5,7501,18,high,0
3,3572,25,low,0
4,5313,29,medium,0
5,8169,18,high,0
1,1855,3,low,1
4,5453,2,medium,1
5,8493,9,high,0
2,2018,6,low,1
4,4877,20,medium,0
4,4050,18,medium,1
4,5411,29,medium,1
5,8774,11,high,0
4,5583,19,medium,0
2,2434,17,low,1
1,1898,18,low,1
5,8559,23,high,0
5,9334,10,high,0
4,6254,28,medium,0
4,4562,23,medium,1
1,1900,16,low,0
5,9830,10,high,0
5,7443,7,high,0
2,2061,6,low,0
2,2169,21,low,0
5,8330,31,high,0
4,6223,7,medium,1
4,4859,4,medium,1
4,6653,27,medium,1
1,1669,28,low,0
2,2223,6,low,1
4,6854,19,medium,0
1,1410,2,low,0
5,9888,5,high,0
1,1220,16,low,1
5,9100,22,high,1
5,9043,27,high,0
1,1655,8,low,1
4,4971,9,medium,1
1,1458,15,low,0
5,9247,16,high,0
5,8519,18,high,0
1,1319,15,low,1
3,3830,29,low,0
4,6291,22,medium,1
4,4301,9,medium,0
4,5860,30,medium,0
4,5532,1,medium,0
2,2731,15,low,0
5,9598,29,high,0
5,9019,27,high,0
5,8006,8,high,0
1,1291,28,low,1
4,6166,31,medium,1
5,8428,2,high,0
5,9388,29,high,0
5,7583,11,high,0
5,7669,5,high,0
5,9005,4,high,0
3,3241,9,low,0
4,4259,16,medium,0
5,7922,27,high,0
4,5193,21,medium,0
2,2830,5,low,0
5,8772,9,high,0
3,3118,8,low,0
5,7110,2,high,0
4,5502,30,medium,0
4,4560,12,medium,1
1,1291,4,low,0
4,4659,21,medium,1
2,2707,19,low,0
2,2002,27,low,0
5,9169,4,high,0
2,2680,5,low,1
3,3401,10,low,0
1,1192,13,low,0
4,6555,10,medium,1
1,1299,7,low,0
5,7784,29,high,0
5,8699,18,high,0
1,1528,2,low,1
5,9964,10,high,0
2,2167,22,low,1
4,4368,11,medium,0
5,7959,16,high,0
4,6921,14,medium,0
4,4003,26,medium,1
4,4357,27,medium,0
1,1025,1,low,0
5,8311,15,high,0
3,3992,18,low,0
3,3411,7,low,0
3,3625,21,low,0
3,3071,14,low,0
3,3260,31,low,1
4,6760,27,medium,1
5,7802,20,high,1
4,6326,1,medium,1
3,3588,9,low,0
5,7697,10,high,0
4,6188,28,medium,0
4,4696,26,medium,1
1,1567,2,low,0
5,8210,7,high,0
4,5059,24,medium,0
4,4306,15,medium,1
5,9139,14,high,0
5,7613,18,high,0
3,3677,20,low,0
5,7551,27,high,0
3,3394,30,low,0
5,9813,11,high,1
5,8701,4,high,0
4,6676,11,medium,0
5,9113,10,high,0
5,8851,9,high,0
1,1428,15,low,0
4,6416,14,medium,1
4,4438,23,medium,0
4,5464,24,medium,0
5,9482,17,high,1
4,5474,17,medium,0
4,6752,26,medium,0
3,3538,17,low,0
4,6532,25,medium,0
3,3547,3,low,0
4,4772,10,medium,0
5,8529,4,high,1
5,9948,5,high,0
4,4727,2,medium,0
4,6910,31,medium,0
5,7469,7,high,0
4,5156,6,medium,0
5,8367,5,high,0
1,1776,18,low,0
3,3093,27,low,0
4,5875,27,medium,0
1,1263,28,low,1
4,5335,4,medium,1
4,4497,31,medium,0
1,1917,17,low,0
5,9846,31,high,0
1,1142,9,low,0
5,8745,28,high,1
1,1392,15,low,0
5,9052,1,high,0
4,6355,4,medium,0
4,4449,11,medium,0
5,9895,4,high,0
5,7595,7,high,0
5,9232,17,high,0
1,1878,26,low,1
3,3023,13,low,0
2,2797,14,low,0
4,5013,18,medium,0
5,7825,15,high,1
4,6247,17,medium,1
2,2885,12,low,1
4,4851,18,medium,0
4,4643,21,medium,0
4,4169,29,medium,0
4,5335,14,medium,0
5,9682,24,high,0
5,8203,5,high,0
3,3568,30,low,0
4,6449,6,medium,1
4,6219,8,medium,0
1,1085,11,low,0
5,9718,18,high,0
3,3532,12,low,0
5,9756,26,high,1
4,5133,24,medium,0
5,7565,1,high,0
4,5889,17,medium,0
4,6862,19,medium,0
2,2657,17,low,1
4,5458,5,medium,0
4,4399,1,medium,0
5,7320,10,high,0
5,8854,26,high,0
4,6436,8,medium,0
5,7514,4,high,0
5,9403,26,high,1
3,3112,9,low,0
3,3216,27,low,0
1,1782,23,low,0
1,1047,4,low,0
5,9492,4,high,1
3,3876,8,low,0
5,7088,21,high,0
4,4826,6,medium,0
5,8618,2,high,0
3,3596,17,low,0
2,2421,26,low,0
3,3102,4,low,1
5,7619,10,high,0
1,1378,6,low,1
5,9512,18,high,0
2,2338,25,low,1
4,4430,27,medium,0
4,4399,15,medium,0
1,1620,10,low,0
5,8438,16,high,1
2,2597,20,low,1
1,1646,19,low,0
4,5659,1,medium,1
5,7799,14,high,1
4,5339,9,medium,0
2,2594,8,low,0
3,3779,29,low,0
4,4790,29,medium,0
1,1747,11,low,0
5,9891,16,high,0
3,3447,2,low,0
4,5234,31,medium,0
5,8974,31,high,0
2,2389,8,low,0
1,1752,20,low,0
5,8127,25,high,0
5,8714,20,high,1
4,6660,15,medium,0
1,1488,20,low,0
5,7117,31,high,0
3,3533,1,low,0
5,8191,31,high,1
5,9679,1,high,1
5,9301,6,high,0
4,5665,6,medium,0
5,7870,8,high,0
4,5339,28,medium,0
5,7564,8,high,0
1,1708,2,low,0
1,1633,8,low,0
4,6443,14,medium,1
4,4253,6,medium,0
1,1016,28,low,0
4,6636,19,medium,0
4,4699,17,medium,0
4,6910,4,medium,1
3,3358,17,low,0
5,9537,16,high,0
5,8583,5,high,1
1,1232,11,low,1
4,5781,8,medium,1
1,1652,1,low,1
1,1001,31,low,0
4,5365,10,medium,1
1,1019,11,low,1
1,1720,3,low,0
5,7792,5,high,0
4,6891,4,medium,0
4,4006,3,medium,1
5,9367,18,high,0
2,2454,19,low,0
2,2619,24,low,1
5,8232,20,high,0
4,5552,30,medium,0
5,8333,8,high,0
4,5920,20,medium,0
1,1104,16,low,1
5,8315,6,high,1
5,8049,12,high,0
3,3676,21,low,0
4,6166,18,medium,1
5,7359,17,high,1
3,3580,15,low,0
5,7477,15,high,0
4,5367,21,medium,0
4,4840,24,medium,1
4,4406,13,medium,1
1,1129,30,low,0
4,5215,17,medium,0
4,5534,14,medium,0
3,3888,2,low,0
4,4599,14,medium,0
5,9597,31,high,0
5,9056,26,high,1
2,2493,31,low,0
1,1870,7,low,0
2,2708,10,low,0
2,2201,23,low,0
1,1037,13,low,0
3,3970,1,low,0
5,8366,22,high,0
5,7701,22,high,0
1,1041,22,low,1
5,9333,17,high,1
5,7358,31,high,0
4,5170,24,medium,0
2,2171,13,low,0
4,5988,9,medium,1
4,4739,31,medium,0
5,7647,14,high,0
2,2767,8,low,0
5,8786,1,high,0
2,2575,31,low,1
1,1295,12,low,0
5,9418,25,high,0
5,8318,18,high,0
5,8271,17,high,0
5,9574,29,high,1
5,8915,16,high,0
3,3399,1,low,1
4,5453,18,medium,0
5,7695,22,high,0
4,4484,2,medium,0
5,8212,16,high,1
4,4975,16,medium,1
5,8986,11,high,0
5,7984,12,high,1
5,8740,1,high,0
5,9465,7,high,0
4,5235,17,medium,0
5,8359,23,high,0
2,2336,29,low,1
4,4369,27,medium,0
2,2379,29,low,0
2,2709,27,low,0
4,5822,25,medium,0
5,7711,12,high,1
4,5901,3,medium,0
4,5760,31,medium,0
1,1784,2,low,0
4,5973,11,medium,1
5,7662,27,high,1
4,6651,18,medium,0
5,9966,15,high,0
2,2734,22,low,0
4,6854,14,medium,0
1,1931,24,low,1
2,2740,2,low,1
5,7642,27,high,0
3,3331,7,low,0
4,5315,25,medium,0
1,1406,11,low,0
4,4503,9,medium,1
1,1876,25,low,0
3,3923,1,low,1
1,1349,24,low,0
4,6672,22,medium,1
5,8993,31,high,0
4,6654,22,medium,0
5,7756,19,high,1
5,9895,11,high,0
5,8169,30,high,0
5,8401,28,high,0
4,5216,11,medium,0
5,8237,26,high,0
2,2581,23,low,1
5,9263,15,high,0
4,5359,12,medium,0
2,2021,28,low,0
5,8275,10,high,0
3,3159,12,low,0
4,4160,25,medium,0
5,7993,6,high,0
2,2464,6,low,0
4,6525,24,medium,0
5,7434,15,high,0
5,7511,5,high,0
5,8725,1,high,0
4,4993,23,medium,0
5,7437,24,high,1
5,9731,7,high,0
1,1963,2,low,0
5,8295,20,high,0
4,5259,14,medium,0
5,8620,30,high,0
4,6427,22,medium,0
1,1111,3,low,0
4,5298,1,medium,1
4,6484,7,medium,0
4,6927,23,medium,0
5,7413,7,high,0
4,6700,11,medium,0
1,1767,30,low,1
3,3616,10,low,1
4,5905,16,medium,0
4,5139,15,medium,0
2,2961,18,low,0
4,4783,18,medium,0
5,7019,24,high,1
2,2027,28,low,0
5,8098,30,high,0
5,7711,28,high,0
4,5970,1,medium,0
5,8237,11,high,0
5,7264,14,high,1
5,9553,3,high,1
1,1042,14,low,1
2,2347,26,low,0
3,3161,8,low,0
4,4982,2,medium,0
5,9665,3,high,0
4,5144,29,medium,0
5,9975,19,high,0
5,9822,6,high,0
5,7485,27,high,0
5,8944,8,high,0
1,1374,21,low,0
5,8766,24,high,0
5,7349,6,high,0
4,6778,18,medium,0
2,2639,25,low,0
3,3802,16,low,0
4,6412,31,medium,0
2,2817,20,low,0
5,7114,18,high,1
4,4431,5,medium,0
4,4960,24,medium,1
5,9273,11,high,1
2,2201,19,low,1
5,7051,19,high,0
4,6801,27,medium,1
5,9758,27,high,0
2,2462,7,low,0
5,9904,15,high,0
5,8782,12,high,1
1,1029,3,low,0
4,6787,9,medium,1
4,4224,21,medium,0
5,8179,24,high,1
5,9444,3,high,0
5,9536,27,high,0
4,5876,12,medium,1
5,9696,17,high,1
5,8622,17,high,0
2,2262,18,low,0
4,4415,30,medium,0
2,2367,12,low,0
5,7239,8,high,1
5,7495,15,high,1
4,4678,15,medium,0
5,9288,9,high,0
5,8283,7,high,0
5,9595,28,high,0
4,4683,15,medium,0
4,6251,26,medium,1
5,7291,14,high,0
5,8578,7,high,0
2,2437,23,low,0
5,9577,30,high,1
4,5072,1,medium,1
5,7064,31,high,1
1,1871,30,low,0
4,6321,3,medium,1
4,6298,8,medium,0
3,3951,30,low,0
4,4980,14,medium,0
5,8487,27,high,1
5,8141,30,high,1
5,8031,2,high,0
4,5615,29,medium,0
2,2486,19,low,0
2,2464,31,low,0
4,6379,4,medium,0
2,2070,19,low,0
5,9188,4,high,0
2,2163,8,low,0
4,5239,3,medium,0
5,7646,6,high,0
5,7487,17,high,1
5,8758,26,high,0
4,4679,24,medium,1
4,6325,18,medium,1
4,4111,3,medium,1
5,8091,31,high,0
1,1933,6,low,0
4,6003,14,medium,0
4,6130,21,medium,0
3,3373,14,low,0
3,3652,25,low,0
5,7717,22,high,1
1,1421,1,low,0
5,8765,18,high,0
1,1527,8,low,0
5,9587,12,high,0
5,9194,16,high,1
5,7139,23,high,0
4,4112,7,medium,1
5,7159,26,high,1
3,3060,26,low,1
4,6858,6,medium,0
4,4652,29,medium,0
3,3758,30,low,0
5,9521,29,high,0
4,4544,20,medium,0
5,9263,2,high,0
2,2214,19,low,0
4,6718,16,medium,0
5,9384,16,high,0
5,8180,4,high,0
5,9708,25,high,0
4,5399,27,medium,1
3,3348,16,low,1
2,2363,20,low,1
5,8147,13,high,0
5,7037,4,high,0
3,3657,5,low,0
1,1489,22,low,0
4,4059,13,medium,0
5,8616,4,high,0
4,5355,11,medium,0
4,6650,7,medium,0
1,1976,26,low,0
5,8444,31,high,0
4,4121,22,medium,1
4,6706,12,medium,0
3,3922,12,low,1
4,4071,23,medium,1
4,6670,21,medium,1
5,7554,14,high,0
2,2965,14,low,0
3,3722,1,low,0
3,3368,18,low,1
1,1283,7,low,0
5,8238,27,high,1
3,3097,9,low,1
2,2831,18,low,1
5,7983,26,high,1
4,6713,22,medium,0
5,9644,18,high,0
4,5997,16,medium,0
1,1947,8,low,0
5,8825,16,high,0
5,8565,14,high,1
5,9883,8,high,0
2,2701,4,low,0
4,6573,18,medium,0
5,8151,23,high,0
3,3898,20,low,0
5,9593,24,high,1
4,5504,24,medium,1
4,6912,5,medium,0
5,8868,3,high,0
2,2669,20,low,0
2,2710,27,low,0
3,3869,3,low,0
4,5291,6,medium,0
5,9252,24,high,0
2,2820,12,low,1
4,4206,27,medium,0
2,2978,4,low,0
4,6502,5,medium,1
4,4872,1,medium,1
4,4181,27,medium,0
4,4242,17,medium,0
3,3104,17,low,0
5,7674,25,high,1
5,9212,4,high,0
3,3605,18,low,0
5,9445,2,high,0
4,5299,28,medium,1
1,1960,30,low,0
5,7208,26,high,0
4,4266,3,medium,1
1,1008,23,low,1
5,9219,6,high,1
4,4984,4,medium,1
4,6802,11,medium,1
5,8939,12,high,1
4,4617,31,medium,1
1,1792,2,low,0
5,7446,4,high,1
5,7275,1,high,1
5,7777,30,high,0
5,9053,22,high,1
4,4540,19,medium,0
5,7770,24,high,0
5,9979,3,high,0
1,1964,2,low,1
4,6271,1,medium,0
5,9198,12,high,0
4,4401,9,medium,1
5,8383,7,high,0
5,7930,23,high,1
4,6884,13,medium,0
5,7348,14,high,0
3,3464,8,low,0
5,7349,6,high,0
3,3645,10,low,0
4,5101,5,medium,0
3,3181,29,low,0
3,3605,25,low,0
2,2309,18,low,0
3,3229,27,low,1
2,2088,11,low,1
4,6586,22,medium,1
4,5280,20,medium,0
4,6489,10,medium,1
5,9869,2,high,1
4,6931,27,medium,1
4,6326,25,medium,0
5,7667,2,high,0
4,5432,23,medium,0
5,7528,24,high,0
3,3888,9,low,0
1,1531,25,low,1
2,2571,14,low,0
1,1688,21,low,1
4,5402,17,medium,0
4,5566,13,medium,0
2,2149,8,low,0
5,8643,5,high,1
4,5304,7,medium,0
4,4494,5,medium,0
5,7132,26,high,1
4,6076,4,medium,0
5,7883,13,high,1
4,6498,15,medium,0
5,9004,21,high,0
1,1761,27,low,0
5,7717,4,high,1
4,5592,3,medium,1
3,3399,11,low,0
5,7444,13,high,0
5,7213,16,high,1
5,7968,2,high,0
2,2742,11,low,0
4,6692,19,medium,0
4,5123,12,medium,0
5,9225,8,high,1
5,7944,9,high,1
3,3066,16,low,0
3,3154,20,low,1
5,8828,16,high,1
4,4404,29,medium,0
3,3318,30,low,0
5,9619,30,high,0
1,1220,24,low,0
5,8610,7,high,0
5,7282,18,high,1
5,8483,14,high,0
3,3365,19,low,1
4,6696,9,medium,0
2,2044,22,low,0
4,6501,7,medium,1
4,5434,10,medium,1
5,8317,28,high,1
2,2702,1,low,0
4,5914,4,medium,1
4,5546,13,medium,0
5,8161,22,high,0
5,8174,19,high,0
5,9622,14,high,0
2,2654,17,low,1
5,9277,9,high,0
5,9552,26,high,0
4,4738,17,medium,0
4,5960,2,medium,1
2,2197,31,low,0
1,1974,31,low,1
1,1541,31,low,0
1,1149,5,low,1
4,5856,23,medium,0
2,2765,18,low,0
3,3826,13,low,0
3,3500,25,low,0
3,3333,31,low,0
5,9782,30,high,0
1,1613,25,low,0
5,9921,1,high,0
5,8783,24,high,0
4,5930,11,medium,0
5,8991,17,high,0
2,2073,28,low,1
5,8177,8,high,1
5,7419,6,high,0
5,7218,11,high,0
5,8849,23,high,0
3,3766,13,low,0
1,1506,27,low,1
2,2163,16,low,0
1,1212,29,low,1
5,7724,29,high,0
2,2632,21,low,1
4,6798,21,medium,0
4,5926,27,medium,1
4,6373,15,medium,1
1,1272,30,low,0
3,3948,31,low,1
2,2982,2,low,0
4,6175,4,medium,1
5,8715,1,high,0
1,1636,26,low,0
4,5378,9,medium,1
2,2483,2,low,1
4,4109,19,medium,0
5,7829,18,high,0
3,3649,4,low,1
5,8463,15,high,0
4,4688,12,medium,1
5,8089,16,high,0
2,2999,16,low,1
5,8376,23,high,1
4,4325,5,medium,1
5,9138,6,high,0
1,1279,18,low,0
3,3905,19,low,0
4,6761,17,medium,0
1,1119,26,low,0
4,4615,23,medium,1
5,8289,7,high,1
5,7431,20,high,1
5,7845,8,high,0
3,3252,15,low,0
5,9948,8,high,0
4,5383,29,medium,0
3,3356,17,low,0
1,1777,24,low,0
5,7393,19,high,0
2,2975,22,low,0
4,5709,12,medium,0
4,5380,17,medium,0
3,3704,1,low,0
1,1869,29,low,1
5,7302,7,high,1
4,5700,17,medium,0
5,7255,14,high,0
5,8084,4,high,1
3,3358,23,low,0
2,2355,12,low,0
5,9854,27,high,0
1,1843,24,low,0
1,1771,17,low,0
4,5806,31,medium,1
4,6049,16,medium,0
1,1102,11,low,0
3,3777,31,low,0
1,1087,24,low,0
2,2668,18,low,1
5,9380,29,high,0
3,3884,19,low,0
5,8868,3,high,0
5,8933,31,high,0
5,8881,2,high,0
4,4099,24,medium,0
5,8798,29,high,1
2,2171,7,low,0
5,7230,2,high,0
5,7050,25,high,1
5,8946,7,high,0
5,8951,11,high,0
4,6549,7,medium,1
5,9846,17,high,1
4,4871,11,medium,1
2,2275,5,low,0
5,8099,14,high,1
3,3015,24,low,0
4,4427,26,medium,0
4,4696,17,medium,0
5,7876,10,high,0
4,6897,12,medium,1
5,9626,11,high,0
4,4197,14,medium,0
5,9110,18,high,0
4,4729,20,medium,0
1,1742,16,low,0
5,9933,23,high,0
5,8548,6,high,0
5,9420,29,high,0
1,1089,6,low,0
4,5529,8,medium,0
4,4378,8,medium,1
4,6578,1,medium,1
4,4640,17,medium,0
1,1093,20,low,0
5,7178,24,high,1
5,9642,24,high,0
4,5329,24,medium,1
5,7552,7,high,0
4,4763,17,medium,0
4,4640,25,medium,1
4,6830,21,medium,0
2,2607,22,low,0
4,5299,1,medium,0
1,1933,31,low,0
3,3145,25,low,0
2,2056,23,low,0
4,5416,16,medium,0
2,2140,3,low,0
5,9776,20,high,0
5,9783,3,high,1
4,6521,23,medium,0
1,1647,18,low,0
2,2185,28,low,0
5,7383,18,high,1
1,1147,11,low,0
1,1657,22,low,0
4,5038,24,medium,1
1,1067,1,low,0
4,4812,23,medium,1
5,7422,29,high,0
3,3084,16,low,0
4,6784,29,medium,0
5,9551,22,high,0
5,9553,27,high,1
5,8610,28,high,0
4,6938,11,medium,0
3,3988,4,low,1
4,4422,17,medium,0
3,3161,7,low,0
5,9231,18,high,1
5,8563,21,high,0
2,2721,20,low,1
5,8862,1,high,0
2,2500,7,low,0
4,4295,11,medium,0
4,5696,17,medium,1
2,2908,24,low,0
5,8968,17,high,1
