target,monthly_income,time_of_month,savings,guests
3.4593279119124833,7391,26,high,1
2.761341878539289,6132,7,medium,0
4.312457710230274,9858,16,high,0
5.0,8794,22,high,1
3.4427880627161684,7973,3,high,0
2.474376700930169,4850,14,medium,1
5.0,9137,23,high,0
1.669754614070258,3847,17,low,1
4.036598667173224,6937,23,medium,0
1.0,2379,16,low,0
2.5810410194017064,5271,11,medium,0
5.0,9101,8,high,1
1.8793893315608863,4762,29,medium,1
4.606661700974662,9669,12,high,0
2.9606528342728637,6412,12,medium,0
4.184895887545737,7334,1,high,0
5.0,9860,8,high,0
5.0,9342,8,high,0
3.054550054392677,5508,4,medium,1
2.2722211265703764,4582,28,medium,0
2.487970039376447,6109,6,medium,0
1.0,2362,12,low,1
1.185848118913495,1454,22,low,1
1.7620593404560023,4257,13,medium,0
1.0,2465,9,low,1
1.2076542754777038,3153,7,low,0
1.4620674825403626,1651,5,low,1
2.4441918106214695,4758,7,medium,0
4.688074073103067,7328,9,high,0
1.0,2126,26,low,1
2.208586020105621,6529,14,medium,1
5.0,9511,5,high,0
3.6569425032397644,7242,3,high,1
3.1828060312990845,7543,2,high,0
5.0,9096,8,high,0
1.0,1337,13,low,1
5.0,9165,31,high,1
4.491971397322703,7452,14,high,0
4.2367445740500305,9165,5,high,1
2.043737024052189,4463,22,medium,0
1.4659244223868173,3103,23,low,1
5.0,9623,16,high,1
1.4809171012974303,2691,23,low,1
1.018822092656267,2502,12,low,0
1.240959907497232,3219,17,low,0
4.685819154796202,8363,5,high,0
2.4622690106883374,3926,16,low,0
4.6988998691017185,7895,12,high,0
2.6274604227172604,4005,16,medium,0
4.201995891178862,7637,22,high,0
1.0,3059,6,low,0
5.0,8605,20,high,1
2.9490387423228244,7999,7,high,0
4.768009046943225,8953,13,high,1
3.0929917491243395,5394,25,medium,1
1.7190488781836941,4359,5,medium,0
3.1846873553509933,4541,14,medium,1
5.0,9277,12,high,0
1.0,1405,2,low,0
1.2627966293689201,4556,4,medium,1
1.4096807551255548,4892,24,medium,0
5.0,9012,15,high,0
4.047095471086627,8112,4,high,0
5.0,9435,16,high,0
1.8329639802997642,3098,16,low,1
2.459393521579229,5978,21,medium,1
2.0262238524747778,4470,14,medium,1
3.226169983038494,5210,28,medium,0
3.019006903710661,4319,20,medium,1
4.095350093745033,7863,20,high,1
5.0,9563,14,high,0
2.8261729241788163,5049,22,medium,0
4.631231972879844,8638,26,high,0
2.0278622805144377,3991,23,low,0
3.927213767314032,8254,23,high,0
1.0,2658,2,low,1
3.4536363004824784,7794,4,high,0
1.6864434927061922,4861,19,medium,0
5.0,9497,17,high,0
1.8828761891852799,2483,12,low,1
4.574445412145779,7724,8,high,0
4.184605826165165,6875,22,medium,0
3.299297107854099,5258,27,medium,0
2.4250406438617835,5447,25,medium,1
2.15332805623676,3699,13,low,0
3.6925685868357774,7387,13,high,0
4.129497527189322,6537,11,medium,1
2.33768026904857,5278,8,medium,1
2.3544980193088163,3616,3,low,1
1.9389089365136456,3394,26,low,0
1.3221863744007405,1720,10,low,1
3.5435948353457487,7518,27,high,0
5.0,9459,10,high,1
4.13382261683978,7662,27,high,0
4.473558339983128,7605,17,high,0
2.0532877032690156,2931,3,low,0
2.05886953220009,2779,18,low,0
3.9940672611539685,7451,30,high,1
5.0,9150,26,high,0
2.779621952628625,6475,17,medium,0
1.0,3816,1,low,0
5.0,9237,7,high,1
2.3059886884278384,3632,26,low,1
1.5207394999978825,4817,17,medium,0
1.6210941552826235,3223,5,low,1
2.2908421088653705,4521,25,medium,1
1.4264914549320171,2302,15,low,0
1.8914695138617916,4724,10,medium,1
1.1002305602155154,2288,14,low,0
1.0,1449,28,low,0
1.325033015259705,3952,3,low,0
5.0,9527,22,high,1
1.2708732182305371,4135,2,medium,0
3.5134997586534027,5336,15,medium,1
4.643217344381617,7156,26,high,0
1.0,1091,5,low,0
2.1919738322795355,3962,6,low,1
2.1887112561611497,5504,15,medium,0
4.668428534868723,7383,22,high,1
1.865736188132947,4758,30,medium,1
1.0,2365,31,low,0
1.1029866153081718,2635,10,low,0
3.826992188355283,7338,12,high,0
2.367440971348197,3563,14,low,0
4.768467966879748,8273,13,high,0
1.0,2894,11,low,0
1.0,1399,10,low,0
2.7568972624438848,7227,12,high,1
1.6150674742517197,2378,4,low,1
1.0,3274,20,low,1
4.198050480588488,8671,29,high,0
4.897170567278129,8990,29,high,0
2.6826082695906663,3873,12,low,0
1.191363597469058,1900,23,low,0
4.234613981550576,8042,23,high,0
4.663254375611495,7696,13,high,0
2.3579224449539016,4643,7,medium,0
2.4449643102290137,6164,30,medium,1
3.5624242597275844,5085,28,medium,1
1.0,1943,28,low,1
1.4959735506431433,1036,31,low,1
5.0,8073,11,high,0
2.7994198353382447,5536,23,medium,0
2.249577875346295,4483,3,medium,0
1.0,2135,29,low,1
1.0,2446,25,low,1
2.410629035056572,6434,17,medium,1
1.8357432422850126,3325,4,low,0
2.9895536764036987,6380,11,medium,0
2.37590476132268,4200,24,medium,0
3.9344473914353046,8212,13,high,1
3.22284044826663,6447,3,medium,0
2.337370185852776,5023,4,medium,1
1.4545376485547252,4444,14,medium,0
2.8174478043195395,5334,1,medium,0
4.417878594494649,9405,11,high,1
1.3066899833820849,1396,6,low,0
3.7982541487564716,7148,19,high,0
1.25042289009267,2438,10,low,0
4.376857671587995,8260,9,high,1
2.609991645820111,6495,20,medium,1
5.0,8560,25,high,0
1.0,1808,18,low,0
3.320525555756356,5926,25,medium,0
4.703619127877586,5447,20,medium,0
2.17780662606683,3535,11,low,0
1.824773326177972,3745,29,low,0
3.257513655724164,5948,19,medium,0
1.3067991350022936,3660,9,low,0
2.696784666243595,5620,12,medium,0
1.0,1730,24,low,0
1.0,3236,22,low,1
1.0,2151,5,low,0
3.369712415323451,5820,6,medium,0
1.0,1557,15,low,1
1.3627995923746246,2569,15,low,1
5.0,8978,10,high,0
4.122793582447242,7690,27,high,1
1.0,2667,12,low,1
3.0792421262302074,5505,12,medium,0
1.0,2738,25,low,1
2.6802049982848932,6158,19,medium,0
5.0,8509,18,high,0
1.9012027181748419,3526,5,low,1
3.48367094948608,5823,26,medium,0
1.9997857619425676,3369,18,low,0
3.146878716776763,6203,15,medium,0
3.3384717770234156,8062,11,high,0
1.0,3071,15,low,0
1.0,1894,10,low,1
3.8204023339931528,6830,2,medium,1
3.4201258139225112,7385,25,high,0
4.9211033316067105,9221,19,high,1
2.9978338545859167,4274,1,medium,0
3.524289799306225,5517,1,medium,0
1.0,2640,22,low,0
1.3319538165738858,2698,23,low,0
4.157543198828428,7106,27,high,1
3.1984961616592678,6410,30,medium,1
4.496903237207043,7786,8,high,0
1.805156377359531,4046,12,medium,0
5.0,8891,24,high,0
1.0,1076,23,low,0
1.5492918667413809,1261,8,low,1
2.499081732504748,4528,22,medium,0
3.088223358399907,6340,24,medium,0
2.556186136957712,4019,9,medium,0
3.3630434753517555,4870,11,medium,0
1.0614052658068232,2722,4,low,1
2.1069415782820395,4313,3,medium,1
4.5377831514528575,9446,1,high,0
2.6634821309020347,6325,14,medium,1
2.5029887302290468,6395,9,medium,0
1.0,2360,2,low,0
1.3356113984506175,2282,27,low,0
3.7522813753041215,8100,2,high,1
1.8813809380285063,4768,25,medium,0
3.0599772551884312,6369,3,medium,0
3.488044078117157,6849,11,medium,0
1.0,1077,13,low,1
5.0,9661,17,high,0
1.5018774159788304,4582,14,medium,0
4.528755333507352,9705,13,high,0
1.3592881851786414,2239,16,low,0
2.567002182254106,5357,31,medium,0
1.447592363323618,4451,11,medium,1
1.7311238286481159,4765,16,medium,0
1.0,2788,2,low,1
4.410733825044352,7163,17,high,0
3.744729858422279,6927,25,medium,1
3.1140090290846003,5686,22,medium,0
2.3054176642933113,5539,12,medium,0
3.9365587176020473,6994,31,medium,0
3.016251796634317,6180,3,medium,0
1.0,1123,1,low,0
2.9390101005020206,6115,19,medium,0
1.2284811654970687,1899,12,low,0
1.0392973040938975,1662,16,low,0
1.7292405388082854,3109,15,low,1
2.339621563704919,6139,22,medium,0
1.4799117071813588,4664,18,medium,1
2.2398051739594877,4780,7,medium,0
4.245575607139645,9299,18,high,0
5.0,8520,26,high,0
1.0,2764,8,low,0
3.6567347356138513,5479,16,medium,0
5.0,8943,31,high,0
2.0229762956529393,4668,9,medium,1
2.559820666151669,4518,30,medium,0
2.0113678918681654,4649,11,medium,0
4.262346212345117,8449,29,high,0
2.1817384285874093,4899,9,medium,1
4.384363204659096,9176,24,high,1
5.0,9487,21,high,0
1.8020866272072078,2632,28,low,0
1.4687695285884275,1128,6,low,1
3.57603062994827,7764,24,high,0
3.342024277626896,6664,6,medium,0
2.828653914670648,3467,24,low,0
1.1752605603271296,3288,17,low,1
1.9127899984428411,4325,30,medium,0
1.4259777074796072,1568,29,low,1
2.6710695159014177,6027,9,medium,0
1.8562377553720912,1125,31,low,0
4.201887322265079,7411,3,high,0
2.976849080073232,5235,31,medium,0
4.718168025748997,7919,1,high,1
3.2927708991424436,5545,26,medium,0
4.777707167299802,8542,29,high,0
1.0,2980,10,low,0
2.8837061703242517,3764,7,low,1
1.2496413993212052,1284,1,low,1
2.940278879859286,8151,2,high,0
1.7695172166268882,3258,8,low,0
5.0,8730,7,high,1
2.2510622705497374,3379,25,low,1
5.0,8506,21,high,0
1.0934412460509584,1110,13,low,0
3.442968889126763,5658,5,medium,0
3.801701875844125,5332,5,medium,0
1.574490607695503,1067,20,low,0
1.4732968310410286,4351,15,medium,0
2.472548016575499,4473,22,medium,0
5.0,9838,5,high,0
1.0,1978,1,low,0
1.0,1799,26,low,1
1.0,2681,7,low,0
5.0,9317,26,high,1
5.0,9949,30,high,1
4.078752093125749,7724,22,high,1
2.483854331214485,5322,24,medium,0
4.62706497343662,9864,31,high,1
2.8202307430051152,5391,14,medium,0
1.215078261089582,2017,8,low,1
4.22740297800846,7274,5,high,0
2.91087756643598,6393,6,medium,1
2.3116943305161426,4302,29,medium,0
3.110040533472991,6531,15,medium,0
2.8050036043874744,6383,25,medium,0
4.472001041004135,8868,30,high,0
4.235933120184143,7090,7,high,0
1.4068057790412258,1745,27,low,0
4.914443637056133,9964,19,high,1
2.6402984784581296,5038,29,medium,0
1.0,2251,9,low,0
1.4880597976913459,1596,29,low,1
1.3285358441013253,3165,4,low,1
1.4010290746634113,4747,16,medium,0
2.4270979022319956,5796,13,medium,0
4.652780489326262,8335,23,high,1
5.0,9920,4,high,1
2.186456082850377,3849,9,low,0
1.133089077038977,4244,31,medium,0
1.0,3231,7,low,0
1.0,1367,11,low,0
1.0,1862,17,low,0
1.0,1187,15,low,1
1.0040354916850958,1601,6,low,1
2.7948728671063012,5290,23,medium,0
5.0,8539,26,high,0
2.152734731899886,4766,14,medium,0
1.0,1475,19,low,1
1.0,1246,20,low,0
4.347001188712624,6845,31,medium,1
3.2300263440543584,5805,7,medium,0
4.67578562560049,8497,22,high,1
1.8515128718954301,4855,19,medium,1
5.0,8899,1,high,0
4.911636309671492,9053,26,high,0
3.1083579148733183,6031,30,medium,0
2.1181906262304206,4590,24,medium,0
1.8398911777331293,4892,27,medium,0
1.0,1490,20,low,0
3.6319747437295646,5582,17,medium,0
4.990152014613929,8781,1,high,0
1.0,1723,21,low,0
4.270199083510267,7836,16,high,0
3.1062884899837004,6802,6,medium,0
5.0,9982,21,high,0
2.231432503011191,4452,1,medium,0
1.082500673151134,1759,28,low,0
1.0,1091,25,low,0
3.0084370701112824,6136,31,medium,0
1.0,1176,16,low,0
1.9693726383991308,4662,19,medium,0
4.7333293506126655,8663,25,high,1
5.0,8555,10,high,1
2.0086981386617295,4275,15,medium,0
4.722578899383472,9417,20,high,0
2.0410736780030128,4705,2,medium,0
2.4731704529553737,5525,19,medium,0
1.4905632246474365,3612,5,low,1
5.0,9464,30,high,0
5.0,9468,29,high,1
1.2900902184898406,2341,26,low,0
1.0,1936,10,low,0
4.351760830491319,6877,6,medium,1
3.8339022666973013,7364,29,high,0
5.0,8771,17,high,0
5.0,9541,31,high,1
2.5046855246385227,5305,4,medium,0
2.547584811817896,5519,26,medium,1
4.757720530364119,9369,11,high,0
1.0,1933,20,low,0
3.6201533302058095,6335,6,medium,1
3.7512642867518164,6713,22,medium,0
1.5956226414509473,1059,6,low,1
4.844407389898954,9474,11,high,0
2.1733766869780906,4251,14,medium,0
1.0,1584,23,low,1
1.9214108127732725,4396,3,medium,0
1.6464507277616351,4052,8,medium,0
1.0,3272,9,low,0
5.0,9830,19,high,0
1.0,2689,3,low,0
4.887862852440017,9511,21,high,0
3.153645037480656,6574,3,medium,1
1.0,2565,17,low,0
4.157276502742002,7781,21,high,0
2.490995517040409,5075,20,medium,1
4.21301075163099,9906,6,high,0
3.489065555331562,5489,18,medium,0
4.556457752331835,8792,31,high,0
1.0089871716413734,1907,2,low,0
1.044271201441328,1128,8,low,0
3.538078837685658,6457,15,medium,0
3.5586629255142026,7194,3,high,1
2.9949372745003173,6493,11,medium,0
3.334150871581402,6536,13,medium,0
1.6341417633498403,4551,23,medium,1
1.5920581523681936,4474,25,medium,0
3.8687537336341475,6899,30,medium,0
3.624398835266028,7231,2,high,0
4.098362084631072,6470,17,medium,0
4.777592545922336,9906,2,high,0
4.939273341312292,8716,1,high,0
4.392165987431245,9837,2,high,0
4.368011121321925,6665,23,medium,0
5.0,9213,31,high,1
1.3520219817605494,2140,14,low,0
2.8433801334203066,4974,31,medium,0
3.440701840387297,7686,10,high,0
1.8773923086075945,1320,9,low,0
4.989409218047118,8517,6,high,0
1.0,1635,29,low,0
2.6036674478276463,6321,27,medium,0
4.134642198096869,8152,9,high,0
2.421775946866965,6439,2,medium,0
5.0,8641,4,high,0
2.5391230745983417,6035,12,medium,0
5.0,9267,30,high,0
4.12573423219013,7472,30,high,0
1.3106792423839164,2868,7,low,1
2.7990648204001625,5608,27,medium,1
1.0,2000,18,low,0
5.0,9460,17,high,1
1.0,1724,18,low,0
3.054264736444999,3855,10,low,0
2.5753048929679263,4760,19,medium,1
1.8952960051359715,4136,27,medium,0
4.562339455628789,7916,23,high,1
1.476437850957414,3289,30,low,1
2.210784964590158,4299,8,medium,0
5.0,9432,26,high,0
3.8588109978955774,7382,14,high,0
1.0,1438,4,low,0
4.686417977813094,8699,21,high,0
1.3535932111640632,4432,29,medium,0
1.0,1419,7,low,1
1.6805586444651048,3402,5,low,0
5.0,9973,2,high,0
1.0,1993,20,low,0
4.003580544975163,7547,18,high,0
5.0,8488,10,high,0
2.0434532995496677,4315,30,medium,1
1.0,1731,6,low,0
3.3679080878795595,5684,5,medium,0
1.295869362104282,1186,6,low,1
5.0,9625,10,high,0
5.0,9118,29,high,0
3.651282963805176,6272,11,medium,1
1.0641210674472557,2879,27,low,0
3.554413031726555,7082,29,high,0
1.046978983636147,2755,28,low,0
5.0,9121,15,high,0
3.420666743593103,6495,25,medium,0
4.4238068786198745,9307,7,high,0
1.0,3208,27,low,0
2.4605510721030903,4968,1,medium,0
4.783638358556097,7890,5,high,0
1.0,2994,27,low,0
4.061720947267499,7237,19,high,0
2.6499173282417523,7493,31,high,1
1.0,1345,17,low,0
2.4521632144224057,3786,26,low,0
4.987497078565908,9331,5,high,0
3.8461652190180096,6884,14,medium,1
1.6304487710015043,4640,28,medium,0
4.300175823519439,6832,24,medium,0
4.498485626019267,8677,4,high,1
1.0,2177,5,low,0
2.528907461176432,5384,19,medium,0
4.070590567965057,6361,15,medium,0
4.552326914614584,8063,30,high,1
4.183165259005107,7904,20,high,1
5.0,9367,4,high,0
5.0,8865,5,high,1
1.4665434320770232,2353,17,low,1
2.3357922001777887,4147,30,medium,0
4.7563057655137095,9785,11,high,0
1.7746790637185246,2217,21,low,1
1.0,2343,25,low,0
1.0,2322,18,low,1
1.5275755887313873,3749,14,low,0
2.283879723011677,4034,30,medium,1
2.6433207910486614,6559,3,medium,0
1.0,2443,24,low,1
4.197334195660103,7208,14,high,0
2.3252532032493884,4459,24,medium,0
2.537732988828248,6220,14,medium,0
1.3218827122509937,3361,7,low,0
4.67694704702527,9843,9,high,0
1.0956149334674723,2509,8,low,0
4.805426807676523,9035,30,high,0
1.106051977936547,1062,8,low,0
4.82407368488304,8064,26,high,0
1.0,1905,19,low,0
1.4203476079375355,3326,10,low,0
4.017692644334207,6719,24,medium,0
4.246510322657091,7723,4,high,0
3.3101240286054314,5421,11,medium,0
1.3980047860277027,4538,27,medium,1
3.4468247659002054,7187,16,high,0
5.0,9468,10,high,0
4.694374125686189,9697,2,high,0
3.5832114401280615,8046,8,high,0
1.0,2318,27,low,1
1.588451692796481,3913,1,low,0
4.917940704887239,8773,5,high,0
3.776473258560315,6996,4,medium,1
2.488205899904261,3964,20,low,0
1.0,1866,15,low,0
1.3524243795096547,2340,28,low,1
1.6815262537194435,4112,20,medium,0
4.791529454960454,9939,21,high,0
1.6434633998958303,3234,21,low,0
1.996682408357602,4894,20,medium,1
5.0,9705,23,high,0
1.6873778908186334,4075,25,medium,1
1.8575672780310308,2262,13,low,0
4.348641055816091,7363,29,high,0
1.823570982192233,1676,23,low,0
3.053343460151822,5513,21,medium,0
2.65313108867948,6569,31,medium,1
2.5632071005878765,3462,31,low,0
4.9031376811209375,8731,1,high,0
4.412637714323079,9964,27,high,1
4.133514871929998,7326,6,high,1
2.740277832106176,5882,25,medium,0
2.985864217011692,4573,30,medium,0
5.0,8644,23,high,1
4.834284656058175,9816,5,high,0
2.3868584942937323,4583,6,medium,0
5.0,9863,3,high,1
4.716108545142555,9947,31,high,1
5.0,9280,25,high,0
2.7302400723973435,6431,5,medium,1
3.0016451943395093,5094,1,medium,0
4.824271960198716,8592,1,high,1
3.780355993873026,6727,8,medium,1
4.1233274437822685,9348,1,high,1
4.258456764553907,9160,5,high,0
3.5954875025399975,7234,1,high,0
3.2243442069190924,5326,26,medium,0
1.2736759829605246,2629,28,low,0
1.391302725732298,1433,23,low,0
2.221938509162171,3723,28,low,0
4.675442160304691,8238,3,high,1
2.03111605260691,4012,14,medium,1
4.397559908178755,9804,3,high,0
4.00066538333756,7114,17,high,0
5.0,8314,7,high,0
1.808738442065172,1628,3,low,0
1.0,3227,17,low,0
5.0,9636,22,high,1
5.0,9761,17,high,0
1.7885290826139577,4207,10,medium,1
1.0,3259,10,low,0
5.0,8561,24,high,0
2.4577020138887233,4388,18,medium,0
3.782476708058993,7381,6,high,0
4.739270003668216,9248,23,high,0
1.4682848878803476,1073,9,low,0
4.617338556283026,8539,1,high,0
1.0,3265,7,low,1
1.0,2730,26,low,1
1.0,1750,26,low,0
1.0,2565,18,low,0
3.1208238183397086,6363,2,medium,1
1.4853173545297835,1838,18,low,0
4.148436464153835,9510,9,high,0
3.8353677144503107,7481,14,high,0
1.0,2143,31,low,0
5.0,9146,10,high,0
2.338080746145383,4488,21,medium,1
2.467556743758486,6391,5,medium,0
2.8509802722989734,3889,7,low,1
5.0,9925,28,high,0
1.6737583234421192,3891,26,low,0
1.0,2444,7,low,0
2.5814359021488187,3617,3,low,1
3.9094115003801533,8023,28,high,0
2.050388173413502,4444,28,medium,0
1.486297127003619,1816,12,low,0
3.818719073323332,7049,8,high,0
4.722664623173302,9090,1,high,0
1.0,1115,30,low,0
3.164272848657088,5725,27,medium,0
3.5751940588642763,6366,27,medium,0
4.442889426782113,8433,10,high,0
4.5557303035854435,9763,20,high,0
4.0083786629208245,8111,25,high,0
2.848702200264128,5828,7,medium,0
2.894902274043098,5102,24,medium,0
2.2135294018304092,4015,21,medium,0
3.7513637617713123,6475,4,medium,0
1.0,2025,18,low,1
4.491167015575294,8312,5,high,1
2.4928962806757564,5655,23,medium,1
3.824933500729788,6375,28,medium,0
2.6114332116708776,5339,15,medium,1
3.4907440137056045,7120,2,high,0
1.4139523686627897,2080,12,low,0
2.0628936319767126,4635,26,medium,1
5.0,8512,24,high,0
2.6222492760395504,4019,15,medium,0
5.0,9054,22,high,0
4.714436775221189,7555,19,high,0
1.6327047833228887,3630,27,low,0
4.04992820501609,7885,28,high,0
1.8957289097851437,3015,21,low,1
3.9622644104705533,6857,31,medium,1
4.301326809610991,7602,20,high,0
1.7612167323904107,4809,4,medium,0
4.854022136404491,8805,10,high,0
1.721228230261287,4288,14,medium,0
2.5774077727554525,4919,15,medium,1
2.421583352085765,5199,11,medium,0
4.202751519900623,9506,28,high,0
1.0,2241,11,low,0
3.135743055823622,6359,3,medium,0
5.0,9112,26,high,0
1.8113964281520254,4326,21,medium,1
1.260193812789516,2741,10,low,0
1.361474081702263,1876,25,low,0
2.715199972977155,5043,19,medium,0
1.0,2746,1,low,0
2.324387605972862,6656,24,medium,0
5.0,9230,2,high,0
1.8354773423340962,3116,13,low,0
2.162378854890607,4936,24,medium,0
2.6764394664805717,6320,25,medium,1
2.0659878112780383,3786,8,low,0
1.0,1938,26,low,1
3.0877007463047246,5315,1,medium,1
3.7927759817705646,5821,16,medium,1
3.7927153134759215,7701,7,high,1
1.8332372997987405,4997,7,medium,1
3.687354838955426,7810,16,high,1
1.8598176745378432,4644,13,medium,0
4.910196174257653,9525,16,high,1
1.4379807789927574,3631,6,low,0
4.957959370400602,9309,25,high,1
2.8153893608146268,6535,19,medium,1
1.8773143597401822,4927,15,medium,0
5.0,9620,3,high,0
2.6628165152113423,6119,31,medium,0
1.781135876560874,4046,30,medium,1
3.124427245923489,7234,28,high,1
4.615089558166275,6957,31,medium,1
1.4239596337993752,4755,27,medium,0
1.0276197868848909,2259,3,low,0
4.043118159739255,6745,8,medium,0
5.0,9266,30,high,1
3.3712397660864912,8253,17,high,0
5.0,9965,28,high,0
3.66336680004839,6735,20,medium,0
2.7716531781151064,6501,3,medium,0
1.0,1792,19,low,0
3.52134165494345,6473,22,medium,0
3.9277965554285466,7534,27,high,0
4.010769225982297,7191,1,high,0
3.2258902496276467,5247,19,medium,0
1.4543087202913925,2818,14,low,0
2.769119966906799,5003,30,medium,0
1.0,2551,26,low,0
3.1674929455712126,5540,7,medium,0
3.022704117327441,6195,26,medium,1
4.136904977883486,8489,8,high,1
1.0,1966,14,low,0
1.1300600818928506,1061,2,low,0
1.9231755836727848,4052,27,medium,0
2.03191331346256,4044,31,medium,0
1.2303936529316581,1076,4,low,0
1.5229525992853499,1428,19,low,0
2.8775039787629884,6582,30,medium,1
4.785801632848113,8580,11,high,0
3.1060786791444244,5724,23,medium,0
3.1591726331834,5739,20,medium,1
5.0,9928,12,high,1
1.4315501549314456,3757,30,low,0
1.4831752267094382,2111,25,low,0
1.0,1550,19,low,1
5.0,9502,24,high,0
4.14735945000121,7668,10,high,1
1.0196040986404322,1058,30,low,0
4.458341424242914,9954,25,high,0
2.038545332430239,5962,19,medium,1
3.235854591362235,6216,29,medium,0
1.9426694099592232,4352,8,medium,0
2.501963255377051,4312,31,medium,0
1.0,2916,22,low,1
2.8072513075097723,8015,4,high,0
3.1146355255376332,7358,17,high,0
3.0073929559906194,6402,7,medium,0
2.1812194883567373,4531,2,medium,0
1.7873983670473197,1622,12,low,1
1.7933574681163629,4729,22,medium,1
4.513493148289777,8900,19,high,0
3.1000780161706905,4110,11,medium,0
5.0,9725,20,high,1
1.0339215848524559,2124,25,low,0
5.0,8404,2,high,0
1.635431505978512,1716,9,low,0
3.0416891523477063,5567,5,medium,1
1.3011630060654744,1304,2,low,1
1.6798447406298154,3488,31,low,0
1.0,3100,3,low,1
1.2715705036761469,2310,21,low,0
1.8830904222802751,4910,13,medium,0
1.0,1245,7,low,0
1.7546495991346598,4313,28,medium,0
5.0,9909,26,high,1
5.0,8692,17,high,1
2.966310107093141,6593,25,medium,0
1.4069626705308822,1642,11,low,1
5.0,9127,31,high,0
1.0,2446,21,low,1
1.7480966295603035,3370,1,low,0
1.3852517074416886,2861,4,low,1
1.154164163864324,4506,5,medium,0
2.4051192345620778,5685,6,medium,0
1.1476308795961563,2241,4,low,0
2.333610668596169,4384,27,medium,0
3.5694635974720565,7717,27,high,0
1.539728734167515,4483,7,medium,0
1.4865913490670202,2035,9,low,0
5.0,8867,27,high,1
1.6428170699860962,4452,12,medium,0
4.022495804654097,6906,7,medium,1
1.4275044713614506,3107,16,low,0
1.0,3429,8,low,1
1.0,1696,11,low,0
1.0,2701,20,low,0
5.0,8809,15,high,0
5.0,9593,24,high,0
2.1270628497153576,4086,19,medium,0
4.466214395723369,9398,19,high,0
1.2789772622803106,1838,15,low,0
1.0,1128,1,low,0
3.2532682325734674,6279,8,medium,0
1.2436406881189295,3831,31,low,1
3.8956254000073622,5270,30,medium,0
1.0,2185,18,low,0
3.0820551954762303,5843,1,medium,1
3.086598858721274,5166,17,medium,1
1.0467097247231212,2716,13,low,0
4.31962535578894,6721,18,medium,1
3.539200064482846,6922,28,medium,0
1.4713755266760602,3324,31,low,1
2.537999728755318,6287,29,medium,0
1.62358030174526,2767,5,low,0
2.6071712949238277,6328,14,medium,0
1.3937662888918132,3022,19,low,1
2.4284309368643386,4830,26,medium,0
3.262791720111526,7441,9,high,1
1.275316835627491,2495,16,low,0
5.0,9049,22,high,0
1.0,2883,18,low,1
5.0,9490,7,high,0
1.2524635444759222,3141,4,low,0
5.0,6998,31,medium,0
4.753806579064703,8834,6,high,0
1.0,1046,18,low,0
3.6252868569987777,5874,14,medium,0
4.375845190984705,7741,13,high,0
3.168090850643728,5227,9,medium,1
5.0,9437,8,high,0
3.4425703507477436,7906,10,high,0
4.197398297529353,7669,20,high,0
1.3404412642549,3406,26,low,0
1.878536891833831,4197,3,medium,0
2.230306839715746,3860,16,low,0
1.0,2613,24,low,1
2.7620907102572545,3565,2,low,0
3.3014982270041826,8107,23,high,0
2.821186957038427,5834,12,medium,1
1.0,3157,25,low,0
2.7588518917642912,5803,19,medium,1
2.3413250391522826,4485,10,medium,0
2.384963226869191,4619,23,medium,0
5.0,8880,3,high,0
1.8436685874281074,3521,16,low,1
5.0,8979,14,high,0
1.0,2878,14,low,0
1.0,2662,12,low,1
5.0,9365,24,high,0
3.2679843970722766,5831,31,medium,1
1.4363424568485503,1391,18,low,1
2.8817646360634366,5953,15,medium,1
1.1356731013963186,3278,29,low,0
1.7871159213089436,2903,5,low,1
5.0,9783,27,high,1
3.6776926523801947,6707,19,medium,0
2.3075238010941947,4869,23,medium,1
1.6658141393316526,1028,14,low,1
5.0,8312,8,high,0
1.3102295207624723,1990,31,low,0
1.9981722123639378,4317,21,medium,0
5.0,9785,12,high,0
4.208604474704199,6877,3,medium,0
1.4072277589812745,4960,22,medium,1
1.0,1597,23,low,0
2.438734755945024,5782,7,medium,0
3.5913030913577773,6679,23,medium,0
3.1093190834494653,5142,10,medium,0
2.5451508808233756,6529,23,medium,0
3.0452546369308546,5907,13,medium,0
2.620291401745391,6412,26,medium,1
3.0616756502926434,3734,6,low,0
1.3090843307801265,1436,18,low,0
2.0379797002614777,4524,6,medium,0
5.0,8344,23,high,0
4.806007033213216,9694,27,high,1
1.8419613673383695,1549,9,low,1
2.1488279103912387,3861,26,low,0
2.695843994550821,6432,31,medium,0
4.29472932580461,8197,31,high,0
2.379047289666896,3638,15,low,0
2.723139680999226,3499,7,low,0
4.576037588469494,7502,22,high,0
2.4345100546707097,4686,17,medium,1
1.0,3023,1,low,0
1.0,2955,23,low,0
1.0,1108,23,low,1
4.319407015782776,7949,3,high,0
5.0,8990,24,high,0
4.896006335110867,8144,18,high,1
1.0,2539,9,low,1
4.029272703837067,6880,20,medium,1
4.944434260316934,9385,11,high,1
2.097385732168593,3474,15,low,0
1.0,1404,2,low,1
2.21633441689859,6407,14,medium,0
1.0,1253,16,low,1
1.609556217959695,3765,25,low,0
1.2153355398692862,2578,26,low,0
5.0,9439,10,high,0
1.0,1071,24,low,0
1.4488881012602493,4513,3,medium,0
2.904740497960004,5934,8,medium,0
1.577680775065816,4711,31,medium,1
2.873629462384626,6194,10,medium,1
1.9643614293706542,5437,8,medium,0
