target,monthly_income,time_of_month,savings,guests
4,6022,11,high,0
3,8554,15,low,0
2,1438,26,low,0
2,1747,25,high,1
1,2192,30,high,0
2,3596,9,low,0
1,1876,29,medium,0
1,1301,30,low,0
1,1921,15,high,0
1,1034,23,medium,0
2,4700,26,low,0
3,9418,30,low,0
4,8402,6,medium,0
2,3169,6,medium,1
1,2120,22,medium,0
5,5503,3,high,1
3,6077,1,medium,0
3,3615,14,low,0
5,8430,8,medium,0
2,4194,20,high,0
5,7146,14,high,0
3,5955,5,low,0
1,5827,26,medium,0
2,3583,15,low,0
2,9694,6,low,0
3,9562,19,low,0
3,4692,4,low,0
3,9600,18,high,1
2,4016,12,low,0
5,9027,7,high,0
3,4570,7,high,0
3,8724,28,medium,0
2,7664,4,low,0
4,7159,19,high,0
3,9326,7,medium,0
1,1132,31,medium,0
1,7275,28,low,0
2,9925,2,medium,1
2,7036,3,low,0
4,6826,23,high,1
3,9735,8,medium,0
1,6905,11,low,0
1,3171,23,low,0
3,7203,22,high,0
2,1736,3,high,0
3,7275,4,high,1
3,8298,4,high,0
5,9322,26,high,0
3,8649,3,low,0
2,7159,20,medium,0
2,3761,24,low,0
3,8604,9,medium,0
3,6256,29,medium,0
3,1044,11,low,1
1,7858,3,low,0
3,2132,5,high,0
2,8727,18,medium,0
4,9166,13,medium,0
1,2002,3,medium,0
4,4962,13,medium,1
2,2842,5,high,0
3,9186,28,high,0
2,3510,6,low,0
2,3249,5,high,0
5,8920,5,high,0
4,4962,7,high,0
4,9684,8,medium,1
2,6587,3,medium,0
4,9903,26,high,0
3,8285,14,medium,0
3,6735,9,high,0
2,1998,19,medium,0
3,4441,16,high,0
3,4868,22,medium,0
3,9982,6,low,0
3,7687,10,low,0
1,3742,19,low,0
5,9620,24,high,0
2,1360,30,low,0
1,5784,24,high,0
1,6138,29,high,0
1,1745,14,medium,1
4,6245,16,low,1
2,9805,10,low,0
4,7093,10,high,0
4,6743,6,high,0
1,1464,7,high,0
3,7464,2,medium,0
1,2508,30,high,0
1,7661,8,low,0
5,6475,9,high,0
2,7236,8,medium,0
2,8955,16,low,0
4,9397,29,low,0
3,4683,15,medium,0
2,6222,19,medium,0
4,9189,6,low,0
1,6663,22,low,0
3,8458,25,high,1
1,2737,17,low,0
2,3966,30,low,0
3,9516,25,low,0
5,9251,4,high,0
3,7764,21,low,0
3,8525,8,medium,0
3,7354,8,medium,0
3,2216,6,high,0
2,4472,14,high,0
5,6420,10,low,1
3,3905,17,high,0
1,4889,6,low,0
3,4016,20,high,1
2,9338,4,low,0
1,5640,27,medium,0
1,3211,11,high,0
3,3721,20,low,0
4,9603,14,low,0
5,8824,4,medium,0
2,3842,23,medium,0
1,6794,16,medium,0
4,7748,23,high,0
1,4944,23,low,0
2,5151,2,low,0
3,2113,31,medium,0
2,4934,11,medium,0
4,5858,16,low,1
1,1277,3,medium,0
1,5879,19,medium,0
4,8341,4,high,0
2,6380,30,high,0
3,7650,21,medium,0
2,3819,24,medium,0
3,5516,20,high,0
4,7333,23,low,0
2,6470,31,low,0
3,3922,16,high,0
2,3383,27,low,0
3,6539,3,low,0
2,4617,8,low,0
2,8488,19,low,0
3,9748,10,high,0
2,3915,17,medium,0
1,4084,30,high,0
4,8975,23,medium,0
2,8882,17,low,0
3,5300,15,high,0
4,1226,2,high,0
2,4441,17,high,0
3,4729,28,high,0
2,2935,6,high,0
1,7205,29,medium,0
3,8775,1,high,0
2,1521,4,medium,0
4,7910,1,high,0
2,4466,11,medium,0
2,6513,14,medium,0
1,3873,28,medium,1
3,5832,22,high,0
2,6562,26,high,0
2,2594,3,low,0
2,6466,29,medium,0
1,1479,18,high,0
3,2202,3,high,0
2,4045,25,high,0
4,2320,2,high,1
5,8342,7,medium,1
3,3237,25,high,0
4,2289,1,high,0
4,8889,22,medium,1
4,6934,11,medium,0
4,5808,1,low,0
4,6970,15,medium,0
1,9200,28,medium,0
4,7174,15,low,0
2,3304,6,medium,0
2,6725,26,low,0
4,9577,16,high,0
3,5155,26,low,0
2,4001,21,medium,0
1,2094,31,medium,0
3,5491,1,low,0
2,5809,28,low,0
2,5639,3,medium,0
4,9845,7,medium,0
1,6742,29,low,0
3,9637,17,low,0
2,6782,28,medium,0
3,5023,14,low,0
1,5589,24,low,0
1,9476,9,low,1
3,7378,10,low,0
4,8043,26,medium,0
3,3662,9,medium,0
1,3364,28,medium,1
3,3294,2,high,0
1,1183,5,medium,0
5,1231,11,medium,0
2,4101,30,medium,0
3,5156,5,low,0
3,9551,14,high,0
2,2624,1,low,0
3,7768,10,medium,0
2,5261,23,medium,1
2,4380,22,medium,1
1,3557,24,low,0
2,3662,22,medium,0
4,7636,30,medium,1
2,2643,25,medium,1
3,7496,19,low,0
2,8147,16,low,0
5,8698,20,medium,1
2,2873,27,medium,0
2,2829,9,low,0
1,1779,25,high,0
4,6246,15,low,0
3,5508,29,high,0
2,3118,12,medium,0
1,2461,9,low,0
3,5798,3,medium,0
3,2338,3,medium,0
2,4076,27,low,0
4,8906,23,high,0
1,5538,11,low,0
4,8094,26,high,1
3,7060,15,high,0
2,3442,9,low,0
3,8851,29,high,0
3,4159,6,low,0
4,8779,17,medium,1
1,8094,22,medium,0
1,8283,16,medium,0
4,9523,15,medium,0
1,4759,8,high,0
2,3771,13,low,1
2,1099,5,medium,0
1,1215,23,high,0
4,9675,2,high,0
1,4807,19,high,0
1,2906,30,medium,0
2,3379,31,medium,0
2,2998,31,low,0
2,8207,25,low,0
2,8647,4,medium,0
4,5425,9,high,0
3,2192,31,high,0
2,2013,3,low,0
4,7884,11,high,0
4,6888,15,medium,0
3,5967,13,high,0
3,1662,1,low,0
3,4774,22,low,1
2,3732,2,low,0
2,9995,12,low,0
1,5218,6,low,0
3,9926,15,low,1
2,5516,16,low,0
1,4337,27,medium,0
3,1053,5,low,0
1,4890,11,low,0
1,1124,5,medium,0
2,7225,23,high,1
2,5710,28,low,0
1,1090,19,low,0
3,5533,29,medium,0
4,2575,2,high,0
3,7039,29,medium,0
2,3448,18,medium,1
1,5224,14,low,0
2,3188,30,low,0
2,7416,19,high,0
4,7636,13,medium,0
4,6228,11,high,0
2,5934,7,high,0
4,6680,22,low,0
3,1374,26,high,0
1,5927,17,medium,0
2,3414,10,high,0
2,7006,21,high,0
2,1882,17,medium,0
1,7206,27,medium,0
2,2957,27,low,0
2,8599,25,low,0
1,2708,25,low,0
2,2637,15,high,0
1,2652,13,medium,0
4,4728,18,medium,0
4,9290,20,high,0
5,7427,3,low,0
4,8887,6,high,0
2,4888,9,low,1
2,2832,15,low,0
2,9028,4,low,0
1,1366,10,high,0
4,5092,2,high,0
3,4035,26,high,0
2,5539,16,low,0
1,2905,14,medium,0
2,4478,10,medium,0
5,4123,18,high,1
3,7067,5,high,0
4,7659,7,medium,0
1,6267,2,medium,0
2,3645,20,low,0
4,9162,6,medium,0
4,6544,8,high,0
3,2612,25,high,0
2,7686,21,medium,0
3,7246,19,low,0
3,9376,28,high,0
3,4689,9,high,0
1,4850,8,low,0
1,9380,9,low,0
3,8743,6,medium,0
2,6644,11,low,0
3,9412,29,medium,1
4,5699,7,medium,1
2,4195,27,medium,0
2,4437,3,medium,0
1,2903,22,medium,0
5,7281,10,low,0
3,5470,6,low,0
2,2857,19,medium,1
2,5433,17,high,0
4,8269,17,low,0
2,3071,5,low,0
2,8734,24,low,0
5,8996,15,low,0
4,8040,4,low,0
2,3369,21,low,0
2,4385,3,low,0
3,9856,11,medium,0
3,6191,8,medium,0
4,5113,23,high,0
4,9323,1,low,0
3,5196,3,medium,0
3,6240,7,medium,0
4,7352,11,low,0
3,9231,12,medium,0
3,8076,21,high,1
1,8894,15,low,0
5,9588,19,medium,1
1,2305,28,low,0
4,5670,11,high,1
2,8337,5,medium,0
3,2373,2,high,0
2,2236,31,low,1
2,9526,25,low,0
2,3459,26,low,0
4,3629,10,high,0
3,3438,27,high,0
2,9484,7,low,1
2,8783,10,low,0
5,6700,7,high,0
3,4065,16,low,0
1,2591,22,low,0
5,8126,31,high,0
1,2903,31,high,0
2,7650,25,low,0
2,5075,29,medium,1
4,5119,29,medium,0
1,3004,19,low,0
2,6697,22,low,0
3,5177,4,high,0
3,1205,22,high,0
2,3920,11,high,0
1,3762,22,high,0
3,9439,16,high,0
4,5271,14,low,0
5,2547,1,high,0
3,1269,6,medium,0
4,8812,23,medium,0
5,8612,6,medium,0
2,2814,31,medium,0
3,5439,13,low,1
1,2216,21,high,0
3,1575,20,medium,0
1,2692,7,medium,0
3,7417,22,high,0
2,3943,23,low,0
3,4797,6,medium,0
2,4703,19,medium,0
4,9517,8,medium,0
3,9587,15,high,0
3,6601,9,high,1
2,8418,18,medium,0
3,7317,14,medium,0
2,4506,11,low,1
2,3046,13,low,0
1,7094,11,high,0
1,8218,26,low,0
2,8087,3,medium,0
2,6498,19,high,0
4,6151,6,high,0
4,3442,7,medium,0
3,8143,1,high,0
5,3508,9,high,1
2,7108,27,high,0
1,1483,13,high,0
3,7740,24,high,0
3,2365,12,medium,0
2,3720,19,medium,0
4,5607,5,high,0
2,1865,19,high,0
5,9723,14,high,0
2,3996,29,low,0
2,3850,8,low,0
3,7773,26,low,0
4,6503,6,medium,0
4,8458,14,medium,0
2,5412,23,high,0
2,7427,23,medium,0
2,3316,28,low,0
3,9631,7,medium,0
5,8981,25,high,0
2,1988,28,low,0
2,7329,24,medium,0
3,6782,23,medium,1
3,3449,4,high,0
2,1638,20,high,0
4,9130,29,high,0
2,1137,31,medium,0
2,1623,12,medium,0
4,6151,3,low,1
3,3996,22,high,1
2,1734,11,high,0
3,5309,4,medium,0
1,4210,20,medium,0
2,3392,22,medium,0
2,5399,25,low,0
2,1795,3,low,0
3,8070,11,high,0
5,9121,1,high,0
2,1592,15,low,0
4,8711,18,low,1
3,7187,4,high,1
2,4331,20,medium,1
2,5595,30,medium,0
3,6978,15,medium,0
1,6344,11,low,0
3,6155,26,medium,0
2,3933,24,medium,0
1,4655,7,low,0
4,8709,8,medium,0
4,6018,4,medium,0
3,8877,7,low,0
4,8715,8,high,0
2,4246,27,high,0
4,8995,1,medium,0
1,7744,22,medium,0
1,4827,30,low,0
2,7595,5,medium,0
2,4948,14,high,0
2,8241,21,low,0
3,2366,4,high,0
2,7891,2,medium,0
4,9278,25,low,0
5,8626,15,high,0
1,3531,14,medium,0
3,6949,8,low,0
1,4574,24,low,0
3,9127,20,low,0
2,2565,2,low,0
2,1232,8,medium,0
4,8608,29,high,0
4,6128,26,medium,0
4,8509,1,low,0
3,9221,9,medium,1
4,5818,14,medium,0
2,3481,19,high,0
3,9741,28,medium,0
2,2617,3,low,0
2,6107,31,low,0
2,5534,29,medium,0
1,1920,15,low,0
2,5113,3,medium,0
3,9515,18,high,0
3,3497,18,high,0
1,6051,11,medium,0
2,4820,31,medium,0
3,8081,19,high,0
2,6220,14,medium,0
2,9764,25,low,0
2,6481,26,low,0
2,4474,2,high,0
3,8055,19,low,0
2,1936,1,high,0
3,5236,31,low,0
2,5229,27,high,0
2,4460,6,medium,0
3,5764,19,high,0
2,2055,2,medium,1
2,7318,31,medium,0
2,6857,9,medium,0
2,3285,17,medium,0
1,4367,21,medium,0
2,4155,18,low,0
5,8591,1,high,0
4,7395,15,high,0
4,8988,7,medium,0
4,7975,29,medium,0
5,9676,4,medium,0
3,9460,4,medium,0
1,6169,18,low,0
2,3263,1,medium,0
1,6108,20,medium,0
2,7785,10,high,0
3,6391,31,high,0
3,8830,25,low,0
4,9206,10,low,0
3,4757,7,high,0
2,8844,13,medium,0
3,6945,21,medium,0
3,8526,18,low,0
3,4963,3,low,0
3,6444,4,medium,0
1,3262,14,low,0
3,8022,9,high,0
2,4266,10,low,0
1,3148,23,low,0
3,2807,21,medium,1
2,7562,12,low,0
2,6371,19,low,1
3,9334,6,medium,0
3,8958,14,low,0
2,7279,19,low,0
2,9764,29,low,0
2,2617,2,medium,0
1,4635,28,low,1
4,9631,14,low,0
2,4403,25,medium,0
1,7868,18,medium,0
2,6493,21,low,0
4,7852,6,low,0
2,1588,4,low,0
2,5829,10,low,0
4,9594,9,medium,0
1,2514,25,low,0
1,7444,15,medium,0
2,1486,11,low,0
1,2488,7,low,0
3,8638,31,medium,0
2,6890,16,high,0
3,4240,3,high,0
2,8536,16,high,0
2,6039,29,medium,0
1,3372,12,medium,0
3,2297,11,medium,0
4,8320,22,high,0
5,6558,8,medium,0
4,7357,29,high,0
3,4905,18,low,0
4,7516,6,high,0
3,7397,31,medium,0
2,4163,19,low,0
3,2584,6,medium,0
1,1100,30,medium,0
4,9257,13,medium,0
2,6505,15,high,0
2,3037,11,medium,0
4,9593,31,high,1
2,9813,9,low,0
1,7976,23,low,0
4,9045,30,high,1
2,1722,15,low,0
2,7148,22,medium,0
1,3238,6,medium,0
2,3961,31,medium,0
2,1269,2,medium,0
1,1648,25,low,0
4,8996,3,medium,0
3,9372,29,medium,1
1,1913,14,high,0
4,9546,16,high,0
2,6235,22,low,0
1,6170,6,low,0
3,8316,29,medium,0
3,6300,16,low,1
5,3089,13,high,1
3,9742,9,high,0
1,2885,25,low,0
2,3165,8,low,0
2,4971,16,high,0
2,3586,26,high,0
3,9114,30,medium,0
4,5930,9,low,0
1,2414,9,low,0
1,8178,21,low,0
1,4350,22,low,0
1,1357,4,medium,0
2,7920,23,low,0
1,1129,23,low,0
2,9158,28,low,0
4,6209,27,high,0
2,4758,17,high,0
2,1010,2,high,0
2,6434,18,low,0
1,2706,9,medium,0
2,1132,5,medium,0
3,8599,4,medium,0
2,5765,7,medium,0
4,8331,28,medium,0
4,3118,16,high,0
4,8670,10,high,0
3,3622,24,low,0
2,9045,12,medium,0
1,3235,30,medium,0
1,2392,22,medium,0
2,1695,14,high,0
3,2722,8,high,0
2,5821,24,low,0
3,1154,16,medium,0
1,2465,28,low,0
3,5298,8,low,0
3,5190,9,medium,0
2,2544,28,high,1
4,8776,25,low,0
1,2557,10,low,0
4,8381,28,low,0
2,2016,11,high,0
5,6348,1,high,0
3,7687,5,low,0
2,4689,3,high,0
5,8997,8,high,0
3,8224,21,medium,1
3,3822,8,low,0
2,2618,14,medium,0
2,4932,5,medium,0
3,4290,23,high,0
3,6197,31,low,0
2,7424,8,low,0
2,5128,21,low,0
2,2506,10,high,0
4,9007,24,medium,0
3,8296,22,high,0
2,4888,24,low,0
1,3746,1,low,0
2,6643,19,medium,0
2,6980,29,low,0
4,6708,10,medium,0
2,7692,23,low,0
1,3740,31,high,0
3,4054,10,low,0
1,3034,4,high,0
1,4999,23,low,0
3,7748,2,high,0
3,7341,22,medium,1
1,5372,2,low,0
2,7801,16,medium,0
2,7295,22,low,0
1,6102,25,low,0
1,1083,17,medium,0
2,5753,14,low,0
5,8409,27,high,0
4,6648,21,high,0
2,3827,16,medium,0
3,9024,31,medium,0
1,5667,22,low,0
3,5999,13,high,0
2,3932,15,low,0
2,2757,5,medium,0
3,3385,26,high,1
4,7853,4,high,0
3,5339,18,medium,0
4,7534,30,medium,0
3,4489,1,high,0
2,7963,30,medium,0
1,6318,12,medium,0
4,4517,9,low,1
1,4565,11,medium,0
4,5761,19,medium,0
2,1087,5,low,1
3,6407,21,medium,0
2,2691,5,low,0
3,1115,30,medium,0
4,9432,4,low,1
2,8859,5,medium,0
5,8750,9,medium,0
2,5477,1,low,0
2,4250,25,low,0
5,9078,26,low,1
2,8804,25,low,0
1,5246,27,low,0
2,6508,26,medium,0
5,7627,11,medium,0
1,4569,23,high,0
2,8947,6,medium,0
4,8816,11,high,0
1,4453,26,medium,0
1,4659,19,medium,0
5,8479,11,high,1
3,4649,27,high,0
1,1599,5,low,0
2,4710,13,medium,0
4,8339,14,high,0
1,3447,31,high,0
1,1089,26,high,0
2,5378,3,high,0
3,7461,27,low,1
2,4958,31,low,0
3,7030,10,low,1
2,1811,9,high,0
2,1180,11,high,0
4,8579,6,medium,0
2,9351,19,medium,0
2,1726,28,low,0
1,8973,8,medium,0
1,1102,6,low,0
1,1621,3,low,0
3,6261,13,low,1
1,9940,22,low,0
2,7527,3,low,0
3,1625,9,low,0
1,4442,17,low,0
4,6382,17,low,1
4,9788,28,high,1
3,2279,31,medium,0
3,2190,8,low,0
4,6680,31,high,1
2,1266,11,low,0
3,3266,25,high,0
4,9495,10,medium,0
1,3462,29,low,0
4,3708,19,low,0
3,9548,27,low,0
3,9596,23,high,0
1,8258,6,low,0
1,4719,31,medium,1
2,4372,11,low,0
2,5286,27,low,0
3,9958,29,medium,0
4,7598,2,high,0
1,3163,9,low,0
4,6751,29,high,0
2,2233,10,high,0
2,2729,8,low,0
2,9744,24,high,0
3,1589,20,high,0
4,5889,10,medium,0
1,3960,1,low,0
4,6702,5,high,1
1,7514,7,low,0
4,7406,9,low,0
2,5243,11,medium,0
2,6199,5,high,0
3,4385,1,high,1
1,5541,26,low,0
4,3307,6,high,0
3,9513,17,low,0
3,7161,18,medium,0
3,9056,23,high,0
4,9894,27,medium,0
4,7483,13,high,0
3,3269,30,medium,0
3,6676,14,low,0
2,5795,20,medium,0
1,7761,30,low,0
2,5157,26,high,0
3,7022,8,medium,0
2,2980,15,medium,0
3,8839,6,low,0
5,8859,12,low,1
3,6182,14,low,0
4,9090,4,medium,0
2,7963,28,high,0
4,5374,17,low,0
5,5575,24,high,0
3,9872,15,low,0
3,7469,13,medium,0
2,2120,5,medium,0
3,6700,31,high,0
3,9006,22,low,0
4,1201,14,high,0
3,2220,22,low,1
2,3631,11,high,0
1,6350,9,low,0
1,6646,12,low,0
1,6175,27,low,0
5,7304,26,medium,0
4,8250,13,medium,0
2,4087,23,high,0
1,2106,30,low,0
3,7632,1,high,0
2,6487,3,medium,0
4,9711,8,low,1
1,6599,28,low,0
3,6860,15,high,0
2,6242,4,medium,0
4,9865,5,medium,1
2,4719,28,low,0
2,6151,22,low,1
2,4217,11,high,0
4,7121,7,high,0
1,7736,28,low,1
5,7663,16,high,0
3,4956,11,medium,0
2,6124,25,low,0
2,5182,9,medium,0
2,7840,16,medium,0
2,6959,11,low,0
2,2277,2,high,0
3,6556,1,high,0
3,3560,14,low,0
1,6432,11,low,0
1,1686,30,high,0
2,7164,24,medium,0
2,2494,12,medium,0
3,7495,18,high,0
1,2542,9,high,0
1,2787,23,medium,0
1,7401,9,medium,0
2,6891,11,high,0
4,5344,7,medium,0
2,1793,18,high,0
2,1536,5,medium,0
3,8205,16,medium,0
2,9254,18,high,0
2,2164,28,low,0
3,6050,20,high,0
2,8521,10,medium,0
3,8745,25,low,0
4,9570,14,medium,0
5,9188,23,high,0
1,5989,23,low,0
5,6435,5,high,0
2,9207,18,low,0
4,8349,9,high,0
3,4895,3,high,0
2,2786,11,low,0
4,9444,18,medium,0
4,5396,18,high,0
4,1753,16,high,0
5,5077,11,high,1
3,5115,27,high,0
2,5920,18,medium,1
2,7776,9,medium,0
3,8517,9,medium,0
1,3141,15,high,0
3,8771,5,high,0
1,2762,24,high,0
2,4909,12,low,0
2,1172,9,low,0
2,2598,11,medium,0
3,7540,1,low,0
3,8526,13,low,0
4,7896,28,medium,0
4,9091,17,medium,0
2,3659,27,low,0
3,9536,1,low,0
1,1897,24,medium,0
3,8792,29,medium,0
3,7828,17,medium,1
2,7467,3,high,0
2,9830,17,low,0
3,4116,23,high,0
2,9678,20,low,0
3,2760,20,low,1
2,1807,31,medium,0
2,3968,12,low,0
2,5109,30,medium,0
1,1155,28,medium,0
4,5502,10,medium,0
2,5543,2,low,0
2,1716,7,medium,0
1,4260,30,low,0
1,2297,28,high,0
2,2963,17,medium,0
2,6879,30,low,0
4,7059,23,high,1
2,3606,31,low,1
2,5987,29,high,0
4,6680,21,medium,0
2,6029,7,medium,1
1,6155,31,low,0
4,9253,2,high,0
2,7478,31,medium,0
1,6482,30,low,0
4,8403,24,low,0
2,5358,13,low,0
4,5376,2,medium,1
4,9467,31,medium,0
2,3220,2,low,0
3,4315,29,medium,0
5,6926,18,low,0
2,4456,17,low,1
5,8696,4,high,1
3,7235,21,high,0
3,2271,15,high,0
1,6792,8,high,0
4,8206,6,low,0
3,6497,3,medium,0
4,3567,18,high,0
3,5427,1,high,0
1,9994,4,low,0
3,8644,16,low,0
2,6649,23,medium,0
3,8222,29,low,0
2,4711,11,medium,0
5,8373,7,medium,0
5,3685,15,high,0
2,5527,14,high,0
1,4819,23,low,0
3,4378,15,high,0
5,6075,7,high,0
1,1546,15,medium,0
4,8045,10,medium,1
3,9331,13,high,1
2,3429,17,high,0
1,1893,18,medium,0
1,1632,5,medium,0
3,5730,12,low,1
3,9785,26,high,0
4,9315,11,low,0
3,7533,14,low,0
3,6311,3,high,0
3,8081,28,high,0
1,5042,27,high,0
2,9814,1,high,0
1,2596,25,high,0
1,4751,8,low,0
4,8676,1,medium,0
1,3358,25,medium,0
1,9509,23,low,0
4,6712,22,high,0
5,8494,5,high,0
1,4089,9,high,0
2,6232,16,medium,0
1,1377,16,medium,0
4,5969,24,low,0
3,7717,24,high,0
3,7408,14,medium,0
3,8247,4,medium,0
4,7997,17,low,0
3,2535,2,high,0
3,8182,26,medium,0
3,8292,16,high,0
3,4968,31,medium,1
5,9006,14,high,1
3,8218,17,medium,0
2,4972,14,medium,0
1,4970,23,high,0
1,3196,6,low,0
1,1330,8,high,0
3,6563,21,medium,0
3,2592,4,high,0
1,1742,31,high,0
5,5977,23,medium,1
2,5068,15,medium,0
5,9570,14,medium,0
4,4718,23,high,1
2,3427,9,medium,0
3,2697,5,high,0
4,2459,8,medium,0
1,1488,12,medium,0
1,2763,27,medium,0
2,2802,8,low,0
1,4054,15,high,0
3,2962,26,high,0
4,5348,8,low,0
5,5681,29,high,0
3,6226,22,low,0
4,6888,17,medium,0
3,2727,15,medium,0
3,6020,8,high,0
1,6643,9,medium,0
4,8830,6,medium,0
2,4095,27,high,0
3,1871,31,high,1
3,7490,6,medium,0
2,2527,27,medium,0
1,3770,17,medium,0
2,1444,24,medium,1
3,5604,12,medium,0
3,7933,20,high,0
2,7575,30,low,0
2,4084,12,medium,0
1,4711,1,low,0
4,6006,5,high,0
2,2052,12,medium,0
1,2258,31,low,0
3,4252,28,medium,0
4,8813,7,high,0
1,4984,10,medium,0
3,2614,22,low,1
3,3444,14,high,0
2,3360,14,high,0
1,3709,1,medium,0
1,6024,18,low,0
3,4686,11,medium,0
2,3581,26,medium,0
1,2900,8,low,0
1,3334,14,low,0
2,7827,23,high,0
3,9413,28,high,0
1,8789,27,low,0
4,7254,25,high,0
2,2663,6,high,0
1,2218,8,medium,0
3,3197,7,low,0
3,8619,1,high,0
3,8023,17,high,0
4,6876,16,high,0
3,6817,25,medium,0
2,2566,26,low,0
1,1353,16,medium,0
3,2879,25,high,0
1,3887,10,high,0
3,5574,18,low,0
4,9375,20,medium,0
3,7258,9,low,0
1,5859,22,medium,0
1,1760,1,low,0
4,5275,20,medium,1
3,5404,7,medium,0
4,6268,15,high,0
4,4962,3,medium,0
3,7023,6,high,0
5,8736,1,medium,0
5,7815,13,medium,0
2,4796,20,high,0
1,1052,19,medium,0
3,2495,16,medium,0
3,1776,24,high,0
1,5981,31,high,0
1,2284,19,low,0
2,8412,20,medium,0
2,4787,2,high,0
2,3819,6,medium,0
3,6196,1,high,0
1,1146,15,low,0
4,8453,26,medium,1
2,3794,3,low,0
3,3350,31,medium,1
5,7489,31,low,0
1,8078,4,low,0
5,6562,25,medium,0
4,7794,7,medium,1
2,8839,25,medium,0
2,3713,13,low,0
2,3370,14,high,0
2,2587,6,medium,0
2,4894,25,low,0
3,5100,23,medium,0
1,1461,18,low,0
3,2991,24,high,0
2,2751,6,high,0
4,6599,17,medium,0
1,1976,6,low,0
3,9138,18,high,0
2,4706,6,low,0
3,8115,27,high,0
2,8290,8,low,0
2,8230,5,low,0
2,4966,4,low,0
3,1796,11,medium,0
1,1013,17,medium,0
3,9874,13,medium,0
3,9588,20,low,0
1,9739,21,high,0
2,9776,4,high,0
4,7321,12,high,0
1,1558,5,medium,0
3,9615,7,high,0
2,9073,21,high,0
5,5272,11,high,1
1,4578,28,medium,0
2,4853,17,high,0
3,5727,22,high,0
2,9314,28,high,0
2,6327,3,low,0
2,1781,23,high,0
2,4654,23,low,0
3,1933,20,medium,0
4,7585,17,high,0
2,1605,7,medium,0
3,7987,13,high,0
3,1135,17,high,0
1,2892,26,medium,0
1,3517,12,low,0
2,3235,17,low,0
1,2945,2,low,0
4,7747,14,low,0
3,9480,26,low,1
1,4660,30,low,0
2,2003,15,low,0
3,9423,30,high,0
3,7753,24,medium,0
3,6197,20,medium,0
2,9291,8,low,0
1,2004,3,medium,0
3,6832,3,low,0
3,8773,1,medium,0
2,4094,5,low,0
2,7278,12,low,0
2,5614,7,high,0
1,3124,6,medium,0
4,6379,10,medium,0
2,3365,4,medium,0
3,8135,1,low,0
2,4898,19,low,0
2,4209,28,high,0
1,6610,16,medium,0
4,3843,12,high,0
2,5161,28,medium,0
4,4193,31,low,0
3,9196,19,high,0
1,4399,24,low,0
1,1905,4,low,0
2,7442,14,low,0
2,6260,9,low,0
1,1804,26,low,0
2,8243,22,medium,0
3,8319,11,low,0
4,5836,12,medium,1
3,7676,14,medium,0
3,8148,1,low,0
2,5847,19,medium,0
2,9248,17,medium,0
2,8025,7,high,0
4,8727,6,medium,0
3,8376,12,medium,0
3,3431,25,medium,0
4,5217,29,high,0
2,3748,30,low,0
2,2286,19,medium,0
2,4244,8,high,0
3,5332,15,low,0
5,9281,7,medium,0
3,1108,4,medium,1
2,1641,20,high,0
3,6269,20,high,0
3,4973,2,low,0
1,6277,22,medium,0
3,9955,5,high,0
1,5221,1,low,0
3,3385,2,low,0
3,8856,26,medium,0
2,8727,28,medium,0
4,7661,28,medium,0
3,9832,14,medium,0
2,7225,28,low,0
1,1463,5,high,0
1,3087,10,low,0
1,2482,24,low,0
3,6402,22,high,0
3,6274,15,high,0
4,1770,12,medium,0
4,8226,2,low,0
4,7687,17,high,0
2,4475,24,low,0
2,5772,23,medium,0
3,6416,9,medium,0
1,6511,16,low,0
2,2543,29,medium,0
3,1538,25,low,1
1,6889,4,low,0
1,6304,19,low,0
1,3179,6,low,0
2,1258,8,medium,0
3,2390,17,high,0
4,9919,15,high,1
3,5766,9,high,0
4,3017,9,medium,0
3,6922,2,high,0
3,6704,29,high,0
4,8616,27,medium,1
1,8145,27,high,0
1,1090,11,low,0
4,7192,13,high,0
4,7632,31,high,0
2,3785,2,medium,0
3,8425,2,low,0
3,4253,11,medium,0
2,7544,30,low,1
3,7847,16,high,0
3,7561,3,low,0
4,9096,15,medium,0
4,9051,14,high,0
2,4040,22,low,0
4,8647,1,medium,0
2,5796,20,high,0
3,8545,2,low,0
2,2836,30,high,0
2,3957,3,high,0
2,1646,15,medium,0
1,6052,26,high,0
3,9506,11,low,0
2,6566,9,low,0
1,1782,16,low,0
2,7269,24,medium,0
3,5058,21,medium,0
3,9542,26,low,0
3,6034,3,high,0
1,1215,5,low,0
3,1375,31,high,1
3,6454,22,medium,0
4,9208,3,medium,0
3,5975,26,low,0
3,1926,2,medium,0
3,7934,26,high,0
2,1846,11,high,0
2,6210,17,medium,1
1,5812,12,medium,0
1,2117,17,low,0
3,7874,13,medium,0
3,1340,28,medium,0
1,8236,31,low,0
2,6458,7,low,0
2,3608,25,high,0
1,1885,20,low,0
3,3931,3,medium,0
3,7546,1,medium,0
2,3126,8,medium,0
3,9676,10,high,0
4,9944,15,medium,0
3,9289,23,medium,1
5,7040,14,low,1
2,6433,16,low,0
2,7225,12,high,0
3,6089,21,low,0
1,2799,9,low,0
1,1557,23,low,0
2,8278,2,low,0
1,3748,1,high,0
2,6476,29,high,0
2,5168,24,medium,0
3,1493,17,high,0
1,1243,22,high,0
1,4417,29,low,0
3,7863,29,low,0
3,7894,4,high,0
2,2434,12,high,0
2,5405,17,high,0
