target,monthly_income,time_of_month,savings,guests
1.7,1409,29,high,0
1.56,1439,14,medium,0
5.0,8650,10,high,0
3.34,7472,26,medium,0
5.0,5947,11,medium,0
1.78,6042,20,high,0
4.79,9868,10,high,0
1.56,1052,12,medium,0
2.2,2615,3,low,0
1.91,1301,9,high,1
3.71,9378,23,medium,0
2.92,7900,24,high,0
3.76,7834,3,high,0
3.59,4662,3,medium,0
3.19,3867,16,high,0
4.37,4446,6,medium,0
4.72,9229,5,low,0
4.85,7479,3,high,0
3.85,1717,5,medium,1
3.8,5574,4,low,1
4.52,9134,24,medium,0
3.17,7684,3,low,1
4.62,2206,2,medium,0
4.03,9600,17,high,0
5.0,3569,5,high,0
3.96,5924,28,medium,0
5.0,6802,10,low,0
1.93,8972,14,medium,0
4.43,9415,28,medium,0
2.92,1787,12,medium,0
2.45,1145,14,high,0
5.0,8688,19,high,0
2.6,6025,15,medium,0
3.46,8768,22,high,0
3.13,6255,15,low,0
4.91,6970,2,low,1
1.85,4536,31,high,1
2.52,2519,21,medium,0
3.8,9022,6,medium,0
3.6,8675,27,low,0
2.53,9392,27,medium,0
3.38,1932,14,low,0
4.64,8571,17,medium,0
3.35,2401,30,medium,0
3.49,5576,18,high,0
4.37,7092,21,high,0
4.81,6298,1,medium,0
4.66,8863,27,medium,0
1.48,6784,18,low,0
1.1,1672,7,low,0
2.28,7101,30,low,0
2.77,1294,8,medium,0
4.34,2470,4,medium,0
2.59,8415,19,low,1
2.11,6601,18,low,0
3.52,8597,30,medium,0
4.14,9126,13,high,0
5.0,3750,19,high,0
3.65,8083,6,medium,0
3.61,4700,19,high,0
4.21,7395,8,medium,0
2.57,6346,12,high,0
3.48,5333,28,medium,0
1.85,5989,16,low,0
2.84,6898,10,low,0
4.48,5664,11,low,1
3.96,1706,6,high,0
1.96,3385,29,high,0
3.32,3550,30,high,0
3.4,9273,27,low,0
3.92,2852,14,low,0
3.88,8195,19,medium,0
3.6,3184,5,high,0
3.7,7600,16,medium,0
1.66,6000,5,low,0
3.98,8835,1,low,0
4.21,5930,20,medium,0
3.38,8984,17,medium,0
4.72,7911,14,medium,0
5.0,3999,9,high,0
3.74,8455,9,medium,0
3.36,5279,27,low,0
3.17,5555,10,low,0
2.45,8063,6,high,1
1.08,9051,18,low,0
2.3,2782,7,low,0
1.6,2700,18,low,0
3.04,9307,27,low,0
2.61,1202,9,low,0
4.17,4662,4,high,1
5.0,6971,3,high,0
5.0,8900,9,high,0
4.11,7259,9,low,0
3.65,8082,24,high,0
3.95,5412,26,high,0
4.24,4745,29,high,0
3.83,6001,12,low,0
3.73,7433,16,high,0
3.06,2541,15,low,0
1.88,6603,1,high,0
5.0,7721,1,high,0
4.43,7295,16,medium,0
1.4,9249,24,low,0
2.1,5855,10,low,0
4.65,8900,27,high,0
3.58,9465,20,medium,0
2.29,1723,6,medium,0
1.54,5472,21,low,0
4.98,3300,28,low,0
3.89,9796,25,medium,0
5.0,2607,17,high,0
3.84,7061,9,medium,0
3.94,9664,22,low,0
3.03,4438,28,low,0
5.0,8208,12,high,0
1.29,1005,4,medium,0
2.06,4613,5,low,0
1.42,6782,3,medium,0
5.0,5081,13,medium,1
3.94,6486,21,low,0
1.98,1120,17,high,0
3.47,7236,2,medium,1
1.0,1827,6,low,0
3.03,2064,23,high,0
2.97,7691,26,low,0
4.15,5544,7,medium,0
2.08,1230,23,high,0
1.6,3816,23,low,1
3.87,8170,17,medium,0
2.36,9687,30,low,0
4.74,9180,6,high,0
2.61,6146,31,low,0
3.26,9993,18,low,0
3.54,8748,10,high,0
2.88,2335,27,low,0
3.62,3791,2,medium,0
4.92,5531,9,high,0
1.9,2568,2,high,0
2.98,4919,11,medium,0
3.02,8162,23,medium,0
3.09,5990,19,high,0
3.96,1160,4,medium,0
2.1,3396,28,medium,0
3.2,2661,24,medium,0
2.98,7619,30,low,0
2.96,9195,24,low,0
3.54,2768,31,high,0
3.31,7652,20,low,0
4.22,4859,15,low,0
1.42,3063,17,low,0
2.66,9774,5,medium,0
2.64,7360,7,low,0
2.72,2048,8,low,0
4.65,4452,18,high,0
1.01,2205,28,low,0
2.27,6424,1,low,0
3.97,9110,7,low,0
2.8,2146,11,medium,0
1.54,2636,9,low,0
2.6,7497,30,high,0
3.47,7430,8,high,0
1.0,1567,18,high,0
3.18,9790,25,medium,0
4.44,2231,4,high,0
1.0,7748,9,high,0
2.16,3952,10,medium,0
4.43,3571,29,medium,0
2.82,8283,31,high,0
2.73,4424,21,medium,1
4.33,8962,8,medium,0
2.03,1032,29,high,0
3.77,7661,24,medium,0
3.24,9858,11,low,0
3.88,7618,11,high,0
2.4,2510,6,low,0
1.0,2491,26,low,0
3.94,8765,6,low,0
3.95,6023,7,medium,0
3.59,4738,3,high,0
4.06,8913,23,medium,0
2.95,5673,12,low,0
1.78,2635,6,medium,0
2.69,6211,21,high,0
1.56,1988,24,high,0
2.92,4286,19,medium,0
2.32,2567,19,low,0
2.01,8108,23,low,0
4.16,8254,4,high,0
3.91,1297,25,medium,0
3.91,9286,14,low,0
2.93,1066,7,medium,0
4.27,8040,30,low,0
2.86,7367,29,high,0
3.35,6127,21,medium,0
2.05,4267,8,high,0
4.52,4307,2,low,0
3.55,6391,13,high,0
3.53,6890,12,high,0
3.62,8492,7,medium,0
4.49,6087,20,high,0
2.8,9250,29,medium,0
4.14,5304,7,low,0
3.82,3017,3,high,0
3.75,3477,8,low,0
5.0,4591,26,medium,0
3.91,8202,10,low,0
1.0,3756,13,low,0
2.99,4280,31,medium,0
2.42,9941,29,low,0
3.13,8630,19,high,0
3.2,6330,2,low,0
5.0,9178,7,low,0
4.81,4971,8,medium,0
3.62,9671,17,high,0
1.97,1050,21,low,0
2.18,9435,2,medium,0
5.0,7599,31,medium,1
3.65,7565,12,medium,0
2.45,5100,29,medium,0
1.98,2418,19,low,0
3.71,2695,4,high,0
4.56,9844,12,high,0
4.22,3041,4,medium,0
1.59,7791,10,medium,0
4.11,9514,29,low,0
3.84,8503,24,low,0
3.93,6757,14,low,0
2.25,2477,6,low,0
2.4,3847,30,medium,0
3.77,2378,2,medium,0
4.16,7024,7,low,0
5.0,8342,18,medium,0
3.04,4983,21,low,0
1.76,6298,22,high,0
1.88,1759,26,low,0
4.38,6023,21,high,1
3.29,5874,15,medium,0
3.23,3273,5,high,0
4.74,9316,13,high,0
3.54,1744,14,high,0
1.18,2541,4,medium,0
3.58,5349,18,medium,1
3.64,6567,24,high,0
3.68,2992,2,medium,0
2.74,5636,29,medium,1
4.27,7977,28,medium,0
2.27,1981,7,low,0
3.87,4049,26,high,0
3.32,1949,24,high,0
4.3,2254,30,medium,1
5.0,9969,2,high,0
2.98,9490,17,medium,0
2.77,2675,31,low,0
3.31,2135,13,medium,0
3.97,5391,10,low,0
4.25,7595,5,high,0
3.35,1012,7,medium,0
3.65,7899,26,low,0
3.72,9362,13,low,1
5.0,7645,29,medium,0
3.86,6294,20,medium,0
4.05,6460,13,medium,0
2.59,2697,14,medium,0
3.5,9773,19,medium,0
2.27,6425,26,low,0
4.29,9218,10,high,0
3.85,4898,5,low,0
2.05,6600,16,medium,0
1.93,9952,19,low,0
2.54,5795,8,low,0
2.36,1112,13,high,0
2.63,3036,2,medium,0
1.84,7108,24,low,0
2.61,1845,31,high,0
4.0,8598,13,low,0
3.16,9055,5,medium,0
1.2,1088,25,low,0
2.04,3280,1,medium,0
3.02,6619,12,medium,0
4.01,8240,10,medium,0
3.5,1366,4,low,1
4.23,6696,31,low,0
3.31,8233,13,high,0
5.0,7833,10,medium,0
3.23,9758,23,medium,0
3.58,7838,18,high,0
4.03,9452,1,high,0
5.0,9353,12,high,0
4.67,9055,15,medium,0
1.84,6152,22,medium,0
1.78,5453,3,high,0
3.96,3517,14,high,0
2.29,5569,14,medium,0
1.0,1382,19,medium,0
3.96,7005,15,low,0
3.62,4740,13,low,0
4.52,9489,20,medium,0
5.0,9313,3,high,1
2.24,4267,31,low,0
2.05,1765,7,medium,0
4.49,7875,18,high,0
2.98,3587,13,low,0
3.84,1558,19,medium,0
3.18,7780,15,low,0
2.44,5316,14,low,0
2.57,2095,22,low,0
4.04,5451,9,medium,0
2.92,9943,11,low,0
4.4,6060,20,medium,0
1.2,6908,11,high,0
2.35,6945,17,medium,0
2.26,2111,6,high,0
4.42,7780,13,high,0
4.13,4401,5,high,0
3.1,1235,24,high,0
2.55,8157,24,medium,0
4.52,3797,15,medium,0
3.76,7336,24,low,0
4.65,7816,20,medium,1
4.43,6461,4,medium,1
3.41,8989,15,low,0
4.88,7737,9,high,0
4.79,7882,16,medium,0
2.8,5773,3,high,0
3.91,6102,8,low,0
3.61,3747,15,high,0
3.14,9555,8,low,1
5.0,8692,7,low,0
2.34,3533,4,medium,0
3.35,4199,25,high,0
2.8,2802,14,medium,0
4.09,6343,24,medium,0
3.04,6046,10,high,1
2.72,9798,23,high,0
4.42,9929,4,low,1
4.0,3487,22,low,1
3.27,6757,23,high,0
5.0,7626,18,medium,0
1.13,2150,16,low,0
5.0,7966,14,low,0
4.13,9868,8,medium,0
2.98,6602,22,medium,0
3.82,5076,15,medium,0
3.32,6347,11,medium,0
1.69,3260,27,low,0
5.0,9539,18,high,1
2.24,2455,5,low,0
4.73,7132,11,medium,0
1.41,5963,31,high,0
2.19,4861,29,low,0
4.72,8554,28,high,0
3.65,2234,13,high,0
2.35,1738,15,low,0
4.16,4895,11,medium,0
3.8,3502,1,high,0
2.72,3460,11,high,0
3.32,4198,31,low,1
2.15,7110,17,medium,1
4.66,7539,21,high,0
5.0,8999,6,high,0
4.46,8246,25,high,0
3.26,4763,31,medium,0
1.36,1099,24,low,0
2.9,9891,24,low,0
3.84,7270,7,low,0
2.63,5617,19,medium,0
2.57,5062,10,low,0
3.79,6500,6,high,0
3.34,2534,24,high,1
5.0,4927,14,low,0
3.49,9929,6,low,0
1.0,1343,20,low,0
3.27,9167,8,medium,0
5.0,7535,11,high,0
2.19,4274,26,medium,0
3.49,5260,1,low,0
2.87,8685,16,low,0
4.71,3813,5,low,0
5.0,7714,7,high,1
4.82,9093,11,medium,1
4.18,6263,2,low,1
3.86,1116,21,high,0
2.84,1159,3,medium,0
5.0,8660,31,medium,0
2.64,8970,19,low,1
3.04,3429,28,high,0
4.35,4072,26,medium,1
4.51,4437,3,high,0
2.22,6100,31,high,0
3.84,1607,11,high,0
3.5,1471,12,high,0
3.07,2149,21,medium,0
4.11,5480,12,low,0
4.31,6653,12,high,0
4.24,8413,1,low,0
3.49,5013,25,low,1
4.23,5121,17,low,0
2.07,7112,29,low,0
3.11,5069,20,medium,0
4.68,7250,15,low,0
3.9,6822,3,medium,0
1.68,1503,28,low,0
4.03,3483,10,medium,0
2.5,3868,13,low,0
1.56,2094,2,low,0
3.63,9515,21,medium,0
1.0,1638,8,medium,0
4.84,3449,22,high,0
4.04,9535,7,low,0
3.05,2965,8,medium,0
2.12,2907,5,high,0
3.94,2788,28,low,1
2.95,8356,26,low,0
4.1,7572,17,low,0
2.96,3386,5,low,0
3.94,6667,10,high,0
4.85,8338,23,medium,0
2.34,4352,10,high,0
4.4,4812,31,high,0
1.76,1657,8,medium,0
5.0,7297,5,medium,1
3.77,6638,13,medium,1
2.21,6707,18,low,0
4.19,9449,15,medium,0
5.0,2269,7,medium,1
2.62,9975,12,medium,0
4.33,8457,2,medium,0
4.52,5347,30,high,0
3.75,4824,15,medium,0
2.46,1244,21,low,0
4.84,6354,4,medium,0
4.2,7149,30,high,0
3.86,4209,28,low,1
3.17,1048,27,high,0
2.88,7204,23,medium,0
3.14,1988,5,high,1
1.9,3360,30,high,0
1.36,1341,21,low,0
3.63,2849,28,high,0
3.04,2106,22,low,0
3.9,9926,23,high,0
5.0,8090,7,high,0
1.04,2438,3,low,0
1.0,1747,16,medium,0
3.73,4644,15,medium,0
2.84,6509,23,medium,0
3.86,3861,21,high,0
4.08,6271,22,low,1
2.16,2381,19,low,0
4.42,4495,20,low,0
4.72,5700,23,low,0
2.66,7397,17,low,0
2.51,2520,27,high,0
3.38,5963,19,low,0
5.0,7501,7,high,0
4.67,6022,11,high,0
3.55,8554,15,low,0
2.17,1438,26,low,0
2.16,1747,25,high,1
2.01,2192,30,high,0
3.05,3596,9,low,0
1.0,1876,29,medium,0
1.78,1301,30,low,0
1.71,1921,15,high,0
1.0,1034,23,medium,0
3.12,4700,26,low,0
3.04,9418,30,low,0
4.25,8402,6,medium,0
3.43,3169,6,medium,1
1.86,2120,22,medium,0
5.0,5503,3,high,1
3.87,6077,1,medium,0
3.45,3615,14,low,0
5.0,8430,8,medium,0
2.86,4194,20,high,0
5.0,7146,14,high,0
3.47,5955,5,low,0
2.03,5827,26,medium,0
2.68,3583,15,low,0
2.04,9694,6,low,0
3.47,9562,19,low,0
4.29,4692,4,low,0
3.73,9600,18,high,1
3.05,4016,12,low,0
5.0,9027,7,high,0
4.07,4570,7,high,0
3.48,8724,28,medium,0
2.47,7664,4,low,0
5.0,7159,19,high,0
3.41,9326,7,medium,0
1.89,1132,31,medium,0
2.25,7275,28,low,0
2.94,9925,2,medium,1
3.21,7036,3,low,0
4.19,6826,23,high,1
3.07,9735,8,medium,0
1.97,6905,11,low,0
1.0,3171,23,low,0
4.11,7203,22,high,0
2.29,1736,3,high,0
4.21,7275,4,high,1
3.91,8298,4,high,0
5.0,9322,26,high,0
3.42,8649,3,low,0
2.89,7159,20,medium,0
2.46,3761,24,low,0
3.39,8604,9,medium,0
3.46,6256,29,medium,0
3.54,1044,11,low,1
2.08,7858,3,low,0
4.26,2132,5,high,0
2.54,8727,18,medium,0
4.26,9166,13,medium,0
2.36,2002,3,medium,0
4.96,4962,13,medium,1
2.82,2842,5,high,0
3.9,9186,28,high,0
3.38,3510,6,low,0
3.66,3249,5,high,0
5.0,8920,5,high,0
5.0,4962,7,high,0
4.51,9684,8,medium,1
2.71,6587,3,medium,0
4.3,9903,26,high,0
3.99,8285,14,medium,0
3.53,6735,9,high,0
2.4,1998,19,medium,0
4.45,4441,16,high,0
4.37,4868,22,medium,0
3.16,9982,6,low,0
4.03,7687,10,low,0
1.98,3742,19,low,0
5.0,9620,24,high,0
2.11,1360,30,low,0
2.21,5784,24,high,0
2.35,6138,29,high,0
1.0,1745,14,medium,1
4.76,6245,16,low,1
2.02,9805,10,low,0
4.9,7093,10,high,0
4.84,6743,6,high,0
1.25,1464,7,high,0
3.93,7464,2,medium,0
1.29,2508,30,high,0
2.36,7661,8,low,0
5.0,6475,9,high,0
3.28,7236,8,medium,0
2.69,8955,16,low,0
4.68,9397,29,low,0
4.23,4683,15,medium,0
3.25,6222,19,medium,0
4.09,9189,6,low,0
2.07,6663,22,low,0
3.39,8458,25,high,1
2.24,2737,17,low,0
3.38,3966,30,low,0
3.1,9516,25,low,0
5.0,9251,4,high,0
4.21,7764,21,low,0
3.1,8525,8,medium,0
3.81,7354,8,medium,0
3.66,2216,6,high,0
3.2,4472,14,high,0
5.0,6420,10,low,1
4.09,3905,17,high,0
2.12,4889,6,low,0
3.93,4016,20,high,1
2.19,9338,4,low,0
2.29,5640,27,medium,0
1.8,3211,11,high,0
3.68,3721,20,low,0
4.65,9603,14,low,0
5.0,8824,4,medium,0
3.35,3842,23,medium,0
1.53,6794,16,medium,0
5.0,7748,23,high,0
2.12,4944,23,low,0
3.01,5151,2,low,0
3.51,2113,31,medium,0
3.53,4934,11,medium,0
4.43,5858,16,low,1
1.88,1277,3,medium,0
2.23,5879,19,medium,0
4.63,8341,4,high,0
2.6,6380,30,high,0
3.79,7650,21,medium,0
2.43,3819,24,medium,0
3.43,5516,20,high,0
4.81,7333,23,low,0
2.8,6470,31,low,0
3.78,3922,16,high,0
2.7,3383,27,low,0
4.02,6539,3,low,0
2.99,4617,8,low,0
2.36,8488,19,low,0
3.5,9748,10,high,0
3.38,3915,17,medium,0
2.29,4084,30,high,0
4.56,8975,23,medium,0
2.47,8882,17,low,0
3.69,5300,15,high,0
4.52,1226,2,high,0
3.56,4441,17,high,0
4.79,4729,28,high,0
2.86,2935,6,high,0
1.3,7205,29,medium,0
3.09,8775,1,high,0
2.77,1521,4,medium,0
4.48,7910,1,high,0
3.2,4466,11,medium,0
2.51,6513,14,medium,0
1.84,3873,28,medium,1
3.57,5832,22,high,0
3.38,6562,26,high,0
2.6,2594,3,low,0
2.6,6466,29,medium,0
1.17,1479,18,high,0
4.1,2202,3,high,0
3.77,4045,25,high,0
4.78,2320,2,high,1
5.0,8342,7,medium,1
4.2,3237,25,high,0
4.54,2289,1,high,0
4.52,8889,22,medium,1
4.45,6934,11,medium,0
4.76,5808,1,low,0
4.57,6970,15,medium,0
1.72,9200,28,medium,0
4.87,7174,15,low,0
3.0,3304,6,medium,0
2.95,6725,26,low,0
4.79,9577,16,high,0
3.62,5155,26,low,0
3.1,4001,21,medium,0
1.79,2094,31,medium,0
3.81,5491,1,low,0
2.54,5809,28,low,0
3.36,5639,3,medium,0
4.91,9845,7,medium,0
1.44,6742,29,low,0
3.7,9637,17,low,0
2.71,6782,28,medium,0
4.32,5023,14,low,0
1.32,5589,24,low,0
1.78,9476,9,low,1
3.69,7378,10,low,0
4.61,8043,26,medium,0
3.63,3662,9,medium,0
1.67,3364,28,medium,1
3.82,3294,2,high,0
1.0,1183,5,medium,0
5.0,1231,11,medium,0
3.29,4101,30,medium,0
3.41,5156,5,low,0
3.76,9551,14,high,0
2.49,2624,1,low,0
3.98,7768,10,medium,0
2.74,5261,23,medium,1
3.04,4380,22,medium,1
1.64,3557,24,low,0
3.07,3662,22,medium,0
4.45,7636,30,medium,1
2.93,2643,25,medium,1
3.61,7496,19,low,0
2.72,8147,16,low,0
5.0,8698,20,medium,1
2.79,2873,27,medium,0
2.55,2829,9,low,0
1.0,1779,25,high,0
4.98,6246,15,low,0
3.98,5508,29,high,0
2.97,3118,12,medium,0
2.04,2461,9,low,0
3.93,5798,3,medium,0
4.07,2338,3,medium,0
2.86,4076,27,low,0
4.47,8906,23,high,0
2.33,5538,11,low,0
5.0,8094,26,high,1
3.51,7060,15,high,0
2.68,3442,9,low,0
3.51,8851,29,high,0
4.28,4159,6,low,0
4.07,8779,17,medium,1
2.26,8094,22,medium,0
1.9,8283,16,medium,0
4.01,9523,15,medium,0
2.71,4759,8,high,0
2.95,3771,13,low,1
2.0,1099,5,medium,0
1.85,1215,23,high,0
4.71,9675,2,high,0
1.81,4807,19,high,0
1.57,2906,30,medium,0
3.15,3379,31,medium,0
2.52,2998,31,low,0
3.17,8207,25,low,0
2.82,8647,4,medium,0
4.5,5425,9,high,0
3.64,2192,31,high,0
2.92,2013,3,low,0
4.53,7884,11,high,0
4.77,6888,15,medium,0
4.04,5967,13,high,0
3.39,1662,1,low,0
3.95,4774,22,low,1
2.66,3732,2,low,0
2.73,9995,12,low,0
1.35,5218,6,low,0
3.91,9926,15,low,1
3.29,5516,16,low,0
2.78,4337,27,medium,0
3.75,1053,5,low,0
2.58,4890,11,low,0
1.0,1124,5,medium,0
3.24,7225,23,high,1
3.23,5710,28,low,0
1.0,1090,19,low,0
3.65,5533,29,medium,0
5.0,2575,2,high,0
3.91,7039,29,medium,0
2.88,3448,18,medium,1
2.06,5224,14,low,0
3.07,3188,30,low,0
2.86,7416,19,high,0
4.76,7636,13,medium,0
4.41,6228,11,high,0
2.89,5934,7,high,0
4.96,6680,22,low,0
3.13,1374,26,high,0
1.25,5927,17,medium,0
2.99,3414,10,high,0
2.97,7006,21,high,0
2.29,1882,17,medium,0
1.89,7206,27,medium,0
2.78,2957,27,low,0
2.92,8599,25,low,0
2.22,2708,25,low,0
2.53,2637,15,high,0
2.07,2652,13,medium,0
4.82,4728,18,medium,0
4.66,9290,20,high,0
5.0,7427,3,low,0
4.0,8887,6,high,0
3.0,4888,9,low,1
2.87,2832,15,low,0
2.1,9028,4,low,0
1.96,1366,10,high,0
4.65,5092,2,high,0
4.63,4035,26,high,0
2.58,5539,16,low,0
1.94,2905,14,medium,0
2.93,4478,10,medium,0
5.0,4123,18,high,1
4.19,7067,5,high,0
5.0,7659,7,medium,0
2.21,6267,2,medium,0
2.53,3645,20,low,0
4.53,9162,6,medium,0
5.0,6544,8,high,0
3.6,2612,25,high,0
2.79,7686,21,medium,0
4.11,7246,19,low,0
3.61,9376,28,high,0
4.71,4689,9,high,0
1.15,4850,8,low,0
1.0,9380,9,low,0
3.32,8743,6,medium,0
3.04,6644,11,low,0
3.37,9412,29,medium,1
4.43,5699,7,medium,1
3.46,4195,27,medium,0
3.66,4437,3,medium,0
1.81,2903,22,medium,0
5.0,7281,10,low,0
3.43,5470,6,low,0
2.41,2857,19,medium,1
3.18,5433,17,high,0
4.63,8269,17,low,0
3.28,3071,5,low,0
2.83,8734,24,low,0
5.0,8996,15,low,0
4.47,8040,4,low,0
2.46,3369,21,low,0
3.26,4385,3,low,0
3.03,9856,11,medium,0
3.49,6191,8,medium,0
4.55,5113,23,high,0
4.33,9323,1,low,0
4.28,5196,3,medium,0
3.49,6240,7,medium,0
5.0,7352,11,low,0
3.58,9231,12,medium,0
4.1,8076,21,high,1
1.98,8894,15,low,0
5.0,9588,19,medium,1
1.87,2305,28,low,0
5.0,5670,11,high,1
2.78,8337,5,medium,0
4.31,2373,2,high,0
2.88,2236,31,low,1
2.75,9526,25,low,0
2.65,3459,26,low,0
4.78,3629,10,high,0
4.08,3438,27,high,0
2.29,9484,7,low,1
2.68,8783,10,low,0
5.0,6700,7,high,0
3.9,4065,16,low,0
1.63,2591,22,low,0
5.0,8126,31,high,0
1.82,2903,31,high,0
3.21,7650,25,low,0
3.12,5075,29,medium,1
4.62,5119,29,medium,0
1.61,3004,19,low,0
2.32,6697,22,low,0
3.67,5177,4,high,0
3.3,1205,22,high,0
2.72,3920,11,high,0
2.34,3762,22,high,0
3.71,9439,16,high,0
4.41,5271,14,low,0
5.0,2547,1,high,0
3.18,1269,6,medium,0
4.74,8812,23,medium,0
5.0,8612,6,medium,0
2.97,2814,31,medium,0
3.62,5439,13,low,1
2.01,2216,21,high,0
3.38,1575,20,medium,0
2.2,2692,7,medium,0
4.17,7417,22,high,0
2.6,3943,23,low,0
4.39,4797,6,medium,0
3.33,4703,19,medium,0
4.46,9517,8,medium,0
3.85,9587,15,high,0
4.17,6601,9,high,1
2.18,8418,18,medium,0
3.91,7317,14,medium,0
3.39,4506,11,low,1
2.89,3046,13,low,0
2.26,7094,11,high,0
2.09,8218,26,low,0
2.93,8087,3,medium,0
2.64,6498,19,high,0
4.99,6151,6,high,0
4.9,3442,7,medium,0
3.58,8143,1,high,0
5.0,3508,9,high,1
3.16,7108,27,high,0
1.59,1483,13,high,0
3.74,7740,24,high,0
3.85,2365,12,medium,0
2.56,3720,19,medium,0
4.99,5607,5,high,0
2.43,1865,19,high,0
5.0,9723,14,high,0
2.56,3996,29,low,0
3.17,3850,8,low,0
3.98,7773,26,low,0
4.68,6503,6,medium,0
4.08,8458,14,medium,0
3.02,5412,23,high,0
2.42,7427,23,medium,0
3.4,3316,28,low,0
3.44,9631,7,medium,0
5.0,8981,25,high,0
2.64,1988,28,low,0
2.95,7329,24,medium,0
3.9,6782,23,medium,1
3.74,3449,4,high,0
2.93,1638,20,high,0
4.54,9130,29,high,0
2.92,1137,31,medium,0
2.24,1623,12,medium,0
4.87,6151,3,low,1
4.17,3996,22,high,1
2.32,1734,11,high,0
3.79,5309,4,medium,0
2.69,4210,20,medium,0
2.83,3392,22,medium,0
2.42,5399,25,low,0
2.45,1795,3,low,0
3.63,8070,11,high,0
5.0,9121,1,high,0
2.47,1592,15,low,0
4.87,8711,18,low,1
3.82,7187,4,high,1
3.36,4331,20,medium,1
2.84,5595,30,medium,0
3.91,6978,15,medium,0
1.57,6344,11,low,0
4.05,6155,26,medium,0
3.2,3933,24,medium,0
1.63,4655,7,low,0
4.37,8709,8,medium,0
4.94,6018,4,medium,0
3.61,8877,7,low,0
4.34,8715,8,high,0
3.73,4246,27,high,0
4.32,8995,1,medium,0
2.12,7744,22,medium,0
2.28,4827,30,low,0
3.06,7595,5,medium,0
3.4,4948,14,high,0
2.9,8241,21,low,0
3.59,2366,4,high,0
2.61,7891,2,medium,0
4.39,9278,25,low,0
5.0,8626,15,high,0
1.39,3531,14,medium,0
3.22,6949,8,low,0
2.62,4574,24,low,0
3.56,9127,20,low,0
2.87,2565,2,low,0
2.13,1232,8,medium,0
4.5,8608,29,high,0
5.0,6128,26,medium,0
4.03,8509,1,low,0
3.91,9221,9,medium,1
4.88,5818,14,medium,0
3.35,3481,19,high,0
3.72,9741,28,medium,0
2.52,2617,3,low,0
3.28,6107,31,low,0
3.33,5534,29,medium,0
1.54,1920,15,low,0
2.73,5113,3,medium,0
3.83,9515,18,high,0
4.31,3497,18,high,0
1.62,6051,11,medium,0
3.37,4820,31,medium,0
4.12,8081,19,high,0
2.58,6220,14,medium,0
2.39,9764,25,low,0
3.01,6481,26,low,0
3.61,4474,2,high,0
4.28,8055,19,low,0
2.58,1936,1,high,0
3.49,5236,31,low,0
2.69,5229,27,high,0
3.24,4460,6,medium,0
3.81,5764,19,high,0
3.26,2055,2,medium,1
3.2,7318,31,medium,0
2.32,6857,9,medium,0
3.22,3285,17,medium,0
2.79,4367,21,medium,0
3.2,4155,18,low,0
5.0,8591,1,high,0
5.0,7395,15,high,0
4.51,8988,7,medium,0
4.76,7975,29,medium,0
5.0,9676,4,medium,0
3.19,9460,4,medium,0
1.79,6169,18,low,0
3.48,3263,1,medium,0
1.0,6108,20,medium,0
2.59,7785,10,high,0
4.32,6391,31,high,0
3.08,8830,25,low,0
4.01,9206,10,low,0
4.07,4757,7,high,0
2.8,8844,13,medium,0
3.58,6945,21,medium,0
3.9,8526,18,low,0
3.97,4963,3,low,0
3.89,6444,4,medium,0
2.74,3262,14,low,0
3.43,8022,9,high,0
3.48,4266,10,low,0
2.48,3148,23,low,0
3.68,2807,21,medium,1
3.22,7562,12,low,0
2.44,6371,19,low,1
3.86,9334,6,medium,0
3.0,8958,14,low,0
3.06,7279,19,low,0
2.92,9764,29,low,0
2.86,2617,2,medium,0
2.09,4635,28,low,1
4.74,9631,14,low,0
3.34,4403,25,medium,0
1.88,7868,18,medium,0
3.12,6493,21,low,0
5.0,7852,6,low,0
2.24,1588,4,low,0
3.2,5829,10,low,0
4.8,9594,9,medium,0
1.05,2514,25,low,0
2.09,7444,15,medium,0
2.09,1486,11,low,0
2.21,2488,7,low,0
3.87,8638,31,medium,0
2.94,6890,16,high,0
4.49,4240,3,high,0
2.33,8536,16,high,0
2.49,6039,29,medium,0
1.5,3372,12,medium,0
3.91,2297,11,medium,0
5.0,8320,22,high,0
5.0,6558,8,medium,0
4.72,7357,29,high,0
4.28,4905,18,low,0
4.67,7516,6,high,0
4.07,7397,31,medium,0
3.37,4163,19,low,0
3.42,2584,6,medium,0
1.37,1100,30,medium,0
4.72,9257,13,medium,0
3.22,6505,15,high,0
3.36,3037,11,medium,0
4.51,9593,31,high,1
2.76,9813,9,low,0
1.73,7976,23,low,0
4.37,9045,30,high,1
2.88,1722,15,low,0
2.85,7148,22,medium,0
2.33,3238,6,medium,0
3.31,3961,31,medium,0
2.86,1269,2,medium,0
1.64,1648,25,low,0
4.66,8996,3,medium,0
3.82,9372,29,medium,1
1.96,1913,14,high,0
4.73,9546,16,high,0
2.48,6235,22,low,0
2.36,6170,6,low,0
3.49,8316,29,medium,0
3.78,6300,16,low,1
5.0,3089,13,high,1
3.96,9742,9,high,0
1.94,2885,25,low,0
2.96,3165,8,low,0
3.27,4971,16,high,0
2.73,3586,26,high,0
3.97,9114,30,medium,0
5.0,5930,9,low,0
1.32,2414,9,low,0
1.93,8178,21,low,0
2.68,4350,22,low,0
1.3,1357,4,medium,0
3.25,7920,23,low,0
1.0,1129,23,low,0
2.49,9158,28,low,0
