target,monthly_income,time_of_month,savings,guests
1,9847,30,medium,0
5,8407,8,medium,0
3,9828,15,medium,0
4,4406,24,high,0
2,5460,20,medium,1
5,4059,29,low,1
3,6962,7,high,0
3,6026,12,high,1
4,9576,16,high,0
4,3349,21,low,0
3,5670,30,low,0
5,9121,17,high,0
4,9722,21,high,0
2,6327,25,high,0
3,7843,15,low,0
5,5289,5,medium,0
4,2754,1,low,1
4,5203,18,low,0
2,8950,3,low,0
1,7349,25,medium,0
3,1224,20,high,0
3,2822,13,medium,0
3,8891,24,high,0
2,7779,17,low,0
5,6513,16,high,0
5,8571,30,medium,0
4,5448,24,medium,1
3,1335,6,high,0
3,4754,27,high,0
1,2327,22,medium,0
4,9980,30,high,0
4,4706,20,medium,0
3,7615,23,high,1
3,7946,2,high,0
3,7267,30,high,0
2,4500,3,high,0
5,6260,24,high,0
1,3615,12,low,0
2,1193,4,high,0
4,4476,22,high,0
4,9956,15,high,0
2,6717,13,medium,0
3,9346,12,low,0
4,3789,13,high,0
2,1794,7,low,0
2,4007,14,high,0
3,5418,19,high,0
3,9103,2,low,0
3,8173,3,high,0
2,7220,25,low,0
5,8912,14,high,0
2,2826,27,medium,0
3,6712,17,high,0
1,1832,19,high,0
5,5819,17,medium,0
3,1745,24,high,0
3,3505,25,medium,0
2,9962,28,medium,0
1,9067,10,medium,0
2,2014,6,high,0
5,8284,3,high,1
3,8280,17,medium,0
4,6975,2,high,0
4,5886,15,medium,0
5,7959,25,high,0
2,4618,7,low,0
3,3105,4,medium,0
3,2806,7,high,1
2,3644,24,high,0
3,6470,27,low,0
1,2926,2,low,0
4,8408,1,medium,0
4,5625,28,high,0
3,8688,31,high,0
3,4937,5,high,0
3,4932,22,medium,0
3,5988,29,medium,0
1,1836,7,low,0
5,6955,8,medium,0
3,5257,30,medium,0
5,9277,14,low,1
4,3313,14,high,0
1,2281,24,high,0
2,2489,3,high,0
3,5109,12,low,1
1,5720,7,low,0
1,9455,16,medium,0
4,7919,22,high,0
2,1037,15,medium,0
3,5724,11,medium,0
2,8557,28,medium,0
2,2492,8,high,0
4,7488,26,high,0
2,1862,7,medium,0
4,8993,2,high,0
3,7548,24,high,0
3,9541,30,low,0
1,6089,31,high,0
1,2765,28,low,0
4,9253,11,low,1
2,2344,10,low,0
3,5658,15,medium,0
3,5305,25,high,0
3,8560,16,high,0
2,7605,22,medium,0
1,1036,14,low,0
2,7659,13,low,0
3,6920,16,high,0
4,7197,10,high,1
3,4413,11,low,0
4,9720,22,high,1
1,1921,5,low,0
4,5241,26,high,0
4,6376,21,high,0
5,4826,4,high,0
2,8107,16,low,0
2,2967,3,low,0
3,1643,1,medium,0
3,8255,19,high,0
2,2416,22,medium,0
5,9404,9,low,0
3,4404,22,high,0
3,2503,4,high,0
4,5814,6,medium,0
3,7398,5,medium,0
4,3094,15,medium,0
5,4920,8,low,1
3,7135,18,high,0
2,8561,13,medium,0
3,5977,26,high,0
3,4949,20,low,0
3,1436,4,high,0
4,8452,11,high,0
2,6675,24,high,0
3,7263,27,medium,0
4,6156,28,high,0
1,6610,27,medium,0
2,2061,26,high,1
4,6336,15,high,0
1,2549,23,low,1
1,1930,11,medium,0
2,8850,29,low,0
2,6740,24,low,0
4,7157,23,medium,0
3,2016,12,high,0
3,8655,11,medium,0
4,8638,31,high,1
4,9878,16,medium,1
1,6222,20,medium,0
5,7890,21,high,0
3,5918,25,low,1
1,1820,28,medium,0
1,1504,16,medium,0
4,4471,18,high,0
3,3388,24,medium,0
3,4308,18,medium,0
2,4076,26,low,0
3,1490,1,low,0
2,7547,31,medium,0
3,6814,10,low,0
2,3595,30,medium,0
3,9068,3,low,1
3,3542,15,high,0
3,3378,16,low,1
4,6050,3,high,0
3,1707,15,medium,0
4,9100,25,high,0
2,1277,20,medium,0
3,3093,31,medium,0
4,4895,3,high,0
3,2254,20,high,0
3,5062,25,medium,0
1,1351,18,medium,1
3,9416,17,low,0
5,6966,28,medium,1
3,3338,12,low,0
5,9474,6,medium,1
4,5935,29,medium,1
4,7720,8,high,0
3,3363,31,high,0
2,8741,27,low,0
1,2346,22,low,0
5,6181,27,high,0
4,5736,20,medium,0
1,4311,19,low,0
1,6386,28,high,0
4,5978,4,high,0
3,1654,6,high,0
2,3108,5,medium,0
2,6105,3,high,0
2,3600,23,low,0
3,5013,27,high,1
3,6734,23,low,0
3,9402,26,low,0
3,4299,16,high,0
3,5883,1,medium,0
4,3747,12,high,0
2,8928,19,low,0
4,9308,21,high,0
3,9023,30,medium,0
2,1252,22,high,0
3,9546,13,high,0
4,2226,6,high,1
3,5743,2,low,1
3,4061,9,low,0
5,7280,11,medium,0
2,6966,12,medium,0
4,9868,17,low,0
4,6701,3,low,0
5,8017,8,high,1
3,4890,6,medium,0
2,1937,11,medium,0
1,1402,31,low,0
3,4214,9,high,0
2,5158,26,high,0
4,9098,13,high,0
4,5045,30,high,0
5,9310,7,high,0
4,6663,8,high,1
3,7954,3,medium,0
4,8787,13,high,0
3,7001,7,low,0
1,2777,11,low,0
3,2855,8,medium,0
2,4371,10,low,0
3,7328,30,medium,0
1,4111,18,low,0
1,4075,14,medium,0
4,7400,3,medium,0
4,4781,26,low,0
4,5153,28,high,0
2,5458,11,medium,0
2,2672,17,medium,0
3,5219,19,low,0
1,6064,29,low,0
5,4383,15,medium,1
2,4244,2,high,0
2,8668,11,low,0
3,9508,14,high,0
4,4456,6,high,0
4,6379,23,high,0
4,5648,31,medium,0
3,3004,24,medium,0
3,6769,26,high,0
1,8884,24,medium,0
1,4864,19,medium,0
4,5194,15,medium,0
4,8192,14,low,0
4,7805,31,high,0
1,1708,15,high,0
4,6021,25,low,0
4,5387,20,high,0
4,6938,21,medium,0
4,9847,18,high,0
5,8359,28,medium,0
5,4280,14,high,0
3,5346,22,high,0
1,4503,31,low,0
3,2859,7,high,0
4,6786,4,high,0
3,1233,11,medium,0
2,6329,5,low,0
3,2060,10,medium,0
2,9354,22,low,0
4,7342,25,medium,1
5,8616,18,medium,1
5,3831,17,high,1
1,9852,19,low,0
1,4401,7,low,0
2,6743,23,low,0
1,3563,28,low,0
5,3272,3,high,0
2,3270,3,medium,0
2,8259,26,low,0
2,3758,7,low,0
4,6751,2,high,1
4,7110,10,high,0
2,8943,9,high,0
1,1479,27,low,0
3,2115,10,medium,0
1,1237,28,medium,0
2,2851,17,medium,0
3,6532,14,low,0
4,2336,2,medium,0
2,8811,26,low,0
2,2235,27,medium,0
2,3336,8,low,0
4,4122,5,high,0
1,5010,25,low,0
3,4610,13,low,0
1,1617,9,medium,1
5,3384,27,high,0
3,5960,15,medium,0
3,5020,9,high,0
1,1683,21,high,0
1,6063,29,low,0
3,6053,20,medium,0
1,4623,19,medium,0
3,8636,22,medium,0
3,8474,31,high,0
3,9804,22,high,0
4,7152,19,high,0
4,9619,31,high,0
2,1513,3,high,0
3,6036,19,low,1
4,9099,16,high,0
1,6716,21,low,0
2,5057,25,high,0
3,6218,26,medium,0
5,9888,2,medium,0
5,6309,13,low,0
1,1888,21,low,0
2,1048,27,medium,1
3,9641,31,low,0
2,3140,29,medium,0
2,1415,30,high,0
3,4088,16,medium,0
2,1090,17,medium,0
4,7849,6,low,0
4,8695,27,medium,1
5,8958,18,medium,0
1,5620,29,medium,0
1,3877,20,medium,0
3,6118,1,low,0
3,4311,9,low,0
3,3530,11,high,0
3,7934,21,low,0
2,6455,16,high,1
3,3796,4,medium,0
3,8264,12,low,0
3,4796,6,low,0
1,3524,27,low,0
3,5661,22,low,1
3,4615,2,medium,0
1,1540,4,low,0
3,3963,17,medium,0
2,4985,8,low,0
2,2060,17,high,0
4,6173,17,low,0
2,2525,14,high,0
4,6695,16,high,0
1,3350,18,medium,0
3,4403,15,medium,0
2,2113,27,medium,0
1,1679,28,medium,0
3,5464,10,low,0
5,5146,9,medium,0
3,9475,14,high,0
2,2825,10,medium,0
2,5969,19,low,0
3,3855,21,high,0
3,2354,17,low,0
3,5822,1,medium,0
2,3162,1,low,0
3,7507,13,high,0
5,9326,16,high,0
2,3240,19,medium,0
5,5112,20,high,1
3,3805,3,medium,0
1,1754,2,low,0
4,6787,1,medium,0
4,4969,29,high,0
2,2554,10,low,0
3,3869,19,medium,0
3,9449,24,medium,0
2,6205,5,high,0
1,1997,28,high,0
5,9565,23,high,0
3,6193,13,low,0
4,9520,15,low,0
4,9514,9,medium,0
4,8726,27,medium,0
1,3726,26,low,0
5,8002,7,high,0
3,2094,14,high,0
5,7563,4,medium,0
3,7654,23,medium,0
3,8001,27,medium,0
3,4117,10,medium,0
5,9235,29,high,0
4,7404,20,high,0
1,2310,30,high,0
4,3671,15,medium,0
3,4893,9,high,0
3,2735,28,medium,0
5,8481,9,high,0
2,5635,18,high,0
5,3438,29,medium,1
2,5196,13,medium,0
4,8116,30,high,1
4,8106,4,high,0
3,8101,3,medium,0
3,5767,28,medium,0
1,6547,31,low,0
2,2088,19,medium,0
3,8566,31,medium,1
4,9913,14,medium,0
5,9874,10,high,0
4,8397,13,medium,0
2,3660,26,high,0
3,3561,30,medium,0
1,1364,7,low,0
1,8381,18,low,0
3,8890,14,low,0
3,6949,19,low,1
2,3913,11,high,0
2,3171,31,medium,0
1,2442,5,medium,0
1,2212,12,low,0
3,3205,23,high,0
3,2003,23,low,0
3,7763,13,high,0
2,8074,28,low,0
4,9948,3,high,0
3,2580,3,low,1
3,3031,19,high,0
4,8931,10,high,0
3,4247,27,low,0
4,3573,16,high,1
1,5773,18,low,0
2,3933,2,low,0
3,7541,11,medium,0
3,8637,17,low,0
3,9286,3,low,1
2,8961,30,medium,0
3,2602,21,low,0
5,4858,22,medium,0
1,2087,20,high,0
3,8560,17,high,0
2,6342,3,medium,0
2,3305,17,high,0
4,9505,10,medium,0
3,9492,24,low,1
5,7124,1,medium,0
4,8584,29,medium,0
1,3479,6,low,0
3,2643,29,medium,1
4,7523,4,medium,0
3,4574,22,low,0
3,3630,31,medium,1
3,5947,19,medium,0
2,7122,23,medium,0
3,3868,11,high,0
1,1035,27,high,1
2,7962,14,high,0
1,1003,8,low,0
3,7130,17,low,0
3,4614,21,medium,0
3,9632,22,high,0
2,4558,18,low,0
4,4711,6,medium,0
3,3201,3,low,0
1,3486,11,medium,0
2,8916,12,low,0
5,3033,30,high,1
4,7316,3,high,0
5,2285,26,high,1
4,5834,15,medium,0
4,1107,23,medium,0
3,8495,2,medium,0
2,1754,18,high,0
5,1780,19,high,0
3,7265,7,medium,1
2,4192,8,low,0
2,2475,18,medium,0
4,6599,15,medium,0
2,9625,22,high,0
3,4623,16,low,0
4,7102,28,high,0
1,6320,14,medium,0
1,2424,18,low,0
3,5262,17,medium,0
3,9953,23,medium,0
1,3388,30,low,0
1,2164,21,low,1
2,6734,14,high,0
2,8304,13,low,0
5,9825,1,high,0
3,7004,31,high,0
3,2947,5,medium,0
1,2379,21,low,0
3,5762,3,low,0
3,4375,6,medium,0
3,6825,8,high,0
3,7244,11,low,1
3,8129,11,low,0
2,9939,1,medium,0
3,3177,21,medium,0
2,1085,12,medium,0
3,8118,2,medium,1
1,8834,20,low,0
4,9277,22,low,0
2,7151,19,medium,0
2,7907,19,low,0
3,5399,5,high,0
4,8545,29,high,0
4,5904,18,high,0
4,7276,13,medium,1
1,1319,24,low,0
2,5716,14,low,0
2,1215,30,high,0
2,8267,23,high,0
3,6319,20,high,0
4,7619,3,high,0
3,2193,8,low,0
4,8286,19,high,0
4,1518,15,medium,0
2,4931,31,medium,0
3,5477,15,medium,0
4,4640,2,high,0
3,1158,2,low,0
2,4456,18,low,0
3,2138,11,low,0
3,8494,8,medium,0
4,7969,22,medium,0
4,4351,15,high,0
4,9262,31,medium,0
4,8373,14,medium,0
4,5588,28,medium,0
4,7323,19,medium,0
4,8389,6,low,0
3,2544,10,medium,0
3,4732,27,high,0
3,7849,22,low,0
3,1361,7,high,0
2,2589,31,medium,0
2,3265,24,high,0
3,9041,12,medium,0
4,8508,2,low,0
3,2380,16,high,1
3,9000,27,low,0
3,1043,5,medium,0
1,1043,24,high,0
3,9677,21,low,0
2,7174,19,medium,0
5,8881,13,high,0
3,8920,14,low,0
2,1121,13,high,0
1,6707,31,medium,0
5,7651,7,high,1
3,6836,22,low,0
4,8101,5,low,0
4,7218,21,medium,0
2,8333,18,high,0
5,8046,9,high,1
3,2611,23,high,0
3,4834,14,medium,0
1,2697,11,medium,0
4,7600,29,low,0
3,9451,13,high,0
1,8870,9,low,0
3,8864,4,low,0
4,9562,3,high,0
2,3965,6,medium,0
1,1377,18,low,0
2,2588,31,low,0
1,9710,6,medium,0
3,1291,23,high,0
3,7312,27,medium,0
2,1217,22,high,0
2,2835,18,medium,0
4,5765,16,medium,0
2,1658,12,low,0
4,5759,17,high,1
2,8791,23,medium,0
2,6323,30,low,0
5,7945,31,high,0
3,3092,4,high,0
2,4921,10,high,0
3,4033,29,low,0
3,5743,11,low,0
1,2596,14,low,0
2,8397,20,high,0
4,5792,2,low,0
5,5847,6,medium,0
1,2840,19,medium,0
4,4616,28,medium,0
4,9600,3,medium,0
1,1010,26,medium,0
3,2019,27,high,0
2,2855,9,medium,1
3,3405,2,high,0
5,4821,15,low,1
2,1670,31,low,0
4,4103,4,medium,0
4,8633,29,medium,0
3,3286,16,medium,1
5,6394,6,high,0
2,1552,16,medium,0
3,6502,9,high,0
1,9666,3,medium,0
3,6797,4,medium,0
3,9137,3,low,0
3,3482,4,low,1
3,4078,15,high,0
5,5713,26,high,0
3,4848,5,high,0
4,1973,22,high,0
2,3925,12,high,0
5,6464,8,high,0
1,1137,28,low,0
3,8961,15,medium,0
5,9388,6,high,0
2,6997,17,low,0
4,4421,22,medium,0
4,6459,15,high,0
2,5117,6,low,0
3,8075,5,low,0
2,4375,24,medium,0
3,7511,1,high,0
4,7543,2,medium,0
3,5159,17,low,0
2,3024,2,low,0
2,5233,25,low,0
3,7283,6,medium,0
3,9885,24,medium,0
2,8673,28,medium,0
2,1127,21,high,0
4,7970,30,medium,1
1,1092,19,low,0
3,3185,18,medium,1
2,6287,24,low,0
2,5284,22,high,0
5,9720,8,low,0
4,7378,25,high,0
2,9327,14,low,1
3,2391,14,low,0
3,8788,10,low,0
5,5447,28,medium,0
4,6560,29,high,0
3,8488,1,low,0
3,2087,18,medium,0
3,4273,4,medium,0
4,7928,21,low,0
4,7903,26,high,1
2,6859,28,low,0
4,3076,30,high,1
3,2947,25,medium,0
2,6989,23,low,0
3,4486,6,medium,1
3,2625,30,high,0
5,9954,9,high,0
4,4975,4,high,0
2,4050,15,low,0
5,8731,23,high,0
2,6045,8,low,0
3,3546,12,high,0
4,5762,29,medium,0
2,2038,31,high,0
2,3178,30,high,0
3,9210,6,high,1
3,5168,29,high,0
3,5133,10,high,0
4,9400,10,low,1
2,5463,23,low,0
3,6145,2,medium,0
5,6670,3,medium,0
1,1071,10,low,0
5,5664,15,medium,0
2,9270,28,medium,0
3,7647,15,low,0
2,4189,28,medium,0
4,6930,31,high,0
3,3764,28,high,0
4,5176,4,high,0
3,1627,23,high,0
3,9740,14,high,0
3,4305,19,high,0
3,4995,1,low,0
1,2741,21,high,0
5,8517,5,medium,0
1,1312,22,low,0
4,7030,24,high,0
1,3970,25,low,0
3,6795,26,high,0
3,6068,29,medium,0
4,4238,23,high,1
4,4894,1,high,1
4,7232,7,high,0
1,2955,21,low,0
4,7862,26,high,0
2,3135,15,low,0
1,6461,3,low,0
3,9991,27,low,0
3,5343,13,high,0
3,3759,12,low,0
4,7647,26,medium,0
3,6381,17,low,0
5,6632,15,high,0
2,8532,26,high,0
3,6843,11,high,0
1,3910,10,medium,0
3,5492,24,medium,0
1,2300,21,low,0
5,8410,10,medium,0
4,4083,8,high,0
3,2974,24,high,0
3,7803,23,low,0
4,8998,13,low,0
1,1098,29,low,0
1,1988,5,medium,0
2,4101,24,medium,0
1,2457,15,low,0
3,8522,16,high,0
1,3306,19,high,0
3,1114,15,medium,1
2,4079,8,low,0
2,2042,30,low,0
5,7981,4,medium,1
4,8502,29,high,0
2,9435,24,medium,0
3,5173,17,high,0
2,2884,29,high,0
5,6172,15,medium,0
4,7415,12,medium,0
3,3028,16,low,0
4,2058,19,low,1
3,4433,13,medium,0
1,1624,16,low,0
3,3464,4,high,0
5,9990,13,low,1
2,1764,28,medium,1
2,1977,8,high,0
1,1066,23,high,0
2,3980,22,high,0
4,3518,5,high,0
3,7433,22,medium,1
2,3352,26,medium,0
3,7670,25,high,0
2,4219,20,low,0
1,4867,3,medium,0
4,9594,19,high,1
2,8633,28,high,0
2,6484,11,low,1
2,8309,19,high,0
4,8973,9,high,0
4,3652,13,high,0
1,1610,26,medium,0
3,3394,27,medium,1
4,4641,15,high,0
3,1639,1,high,0
2,1926,20,high,0
1,2120,17,low,0
2,3096,3,medium,0
5,8593,14,medium,0
4,9893,1,low,1
2,3667,24,medium,0
3,6200,17,low,0
3,4203,28,low,0
5,6931,23,low,0
3,4615,15,low,0
3,6833,14,medium,0
3,2150,13,medium,0
4,4878,20,high,0
2,4989,19,low,0
1,6524,16,medium,0
2,1093,22,low,0
3,9697,1,low,0
3,9602,17,high,0
1,3380,10,medium,0
3,1772,20,high,0
3,7128,22,medium,0
2,2855,17,medium,0
3,8576,4,high,0
4,5963,18,high,1
5,4928,15,medium,0
1,8403,16,low,0
1,2569,13,low,0
2,5855,17,medium,0
3,6713,20,high,0
3,8991,29,low,0
3,7970,5,medium,0
4,6133,5,high,0
2,9574,20,low,0
4,9407,2,medium,0
2,1117,30,high,0
3,2038,14,high,0
4,8508,14,high,0
4,3981,22,high,0
2,1438,27,low,0
1,3372,27,low,0
5,3418,9,high,0
5,8651,11,high,0
4,7951,7,high,0
4,2352,8,high,0
3,6198,23,high,0
5,5861,3,low,0
1,1176,5,low,0
5,2792,15,high,0
5,5158,11,high,0
2,1549,22,high,0
4,2721,9,low,1
2,3564,14,medium,0
2,5103,3,low,0
2,2558,12,medium,0
2,7682,2,high,0
5,9049,29,medium,0
1,5933,11,low,0
5,5753,12,low,0
3,4915,4,low,0
1,9575,20,low,0
3,5913,15,medium,0
4,1828,1,medium,1
4,4320,15,high,0
3,7045,18,low,0
1,1103,18,low,0
1,1907,13,high,0
1,1543,4,high,0
3,8015,23,medium,0
4,8137,28,medium,0
2,5993,14,high,0
2,1991,4,medium,0
2,3214,12,low,0
2,2093,8,high,0
4,6004,7,medium,0
4,7401,23,high,0
4,9274,6,high,0
5,9525,29,high,0
2,1903,15,high,0
3,5460,11,high,0
4,3492,30,high,0
1,1664,22,high,0
4,8245,7,low,0
1,3380,6,low,0
2,5982,4,low,0
2,8695,31,high,0
2,7245,7,low,0
1,4340,1,high,0
4,9678,11,high,0
3,7056,13,low,0
5,7920,8,high,1
4,9304,28,high,0
3,3542,16,medium,1
3,6734,12,high,0
4,4683,17,high,1
3,4540,27,low,0
1,1292,20,medium,0
3,6684,27,medium,0
4,6187,6,high,1
3,7744,30,high,0
4,7787,14,medium,0
5,8163,1,high,0
4,9153,21,high,0
2,9418,18,medium,0
4,4756,14,high,0
3,6785,30,medium,1
2,1455,3,low,0
2,6189,26,low,0
2,7474,16,low,0
1,2162,30,medium,0
3,7300,31,medium,0
2,3266,25,medium,0
1,2683,6,medium,0
2,1449,20,low,0
3,7594,11,low,0
2,8202,13,high,0
2,3840,24,low,0
1,1410,3,high,0
3,5098,7,medium,0
4,5727,3,high,0
1,1041,23,high,0
2,6888,23,high,0
3,5561,10,medium,0
1,5498,2,medium,0
3,7711,8,medium,0
3,7515,26,low,0
2,3427,9,high,0
1,4566,19,low,0
3,9132,18,high,0
2,8233,15,medium,0
1,2240,25,medium,0
4,8713,18,low,1
2,6742,6,high,0
1,6118,19,low,0
1,4542,13,medium,0
2,9518,30,low,0
3,5909,9,medium,0
4,3949,5,high,0
3,4884,6,medium,0
3,7024,26,low,0
1,2088,29,low,0
4,3258,28,high,0
3,7110,20,medium,0
1,7484,29,low,0
4,8483,23,medium,0
2,4035,13,medium,0
2,2052,6,medium,0
4,8228,2,high,0
2,1187,7,high,0
2,6883,1,low,0
3,2946,5,medium,0
5,7906,1,high,0
3,7617,29,low,0
4,7003,13,low,0
4,9693,15,high,0
2,5714,31,high,0
4,6673,11,low,0
3,3403,21,low,0
1,3586,31,low,0
2,3561,4,low,0
2,2797,1,high,0
2,2094,23,low,0
2,3626,25,low,0
1,6777,18,low,0
2,3822,6,medium,0
1,1022,6,low,1
4,6287,27,low,0
1,7596,11,medium,0
2,1654,7,medium,0
3,3007,31,high,0
4,9788,24,low,1
1,1289,31,low,0
3,7806,18,high,0
4,8366,6,high,0
3,6691,24,high,0
4,6241,17,low,0
2,1835,11,medium,0
2,6462,5,high,0
2,4329,22,high,0
3,6097,13,high,0
3,6616,18,low,0
2,1732,24,medium,0
3,8371,18,medium,0
3,1633,25,medium,0
5,4668,27,high,0
2,7506,11,high,0
2,5918,3,low,0
2,4007,24,medium,0
3,3341,12,high,0
3,4180,30,low,0
4,4296,18,medium,1
4,3296,31,low,0
4,3535,3,high,0
3,3350,23,medium,0
3,2611,10,high,0
1,1867,18,low,0
3,3080,2,medium,0
1,6528,27,low,0
3,6322,13,medium,0
1,1322,19,low,0
2,3253,30,medium,0
2,5669,29,medium,0
1,1016,4,high,0
2,3784,24,high,0
3,7171,1,medium,0
4,9391,10,high,0
1,2316,2,low,0
1,3875,29,low,0
3,4813,28,high,0
2,1844,29,high,0
1,3062,26,medium,0
4,9549,19,low,0
4,5038,1,high,0
3,6069,29,low,0
3,6297,20,high,0
3,8378,2,medium,0
3,8513,4,high,0
3,4600,12,medium,1
5,5329,15,high,1
1,1193,20,low,0
3,5615,2,high,0
4,5008,18,high,1
5,5904,10,high,0
2,9226,1,medium,0
3,3485,1,low,1
5,8099,5,medium,0
2,6202,23,low,0
4,4571,6,low,0
5,8672,14,medium,0
5,7301,4,medium,0
2,5583,23,medium,1
3,3429,27,high,0
4,9374,12,high,0
4,7652,5,medium,1
3,1899,31,medium,1
1,1549,12,low,0
3,8252,29,low,0
4,8851,6,high,0
5,8120,4,medium,0
5,7159,28,high,0
1,9881,31,medium,1
5,9415,10,high,0
2,2707,12,high,0
4,9802,16,high,0
4,6031,30,low,1
3,8914,26,low,0
5,8672,4,medium,0
3,3160,3,medium,0
4,1465,5,high,0
3,5310,30,high,0
3,3310,28,low,0
3,6799,14,high,0
4,7272,5,high,0
3,6183,6,high,0
5,9731,14,high,1
3,7175,10,low,1
3,5579,2,high,0
4,9052,12,low,0
1,9280,21,high,0
2,3849,25,medium,0
4,4965,12,medium,0
3,4561,24,low,0
2,9621,4,low,0
3,4201,20,high,0
3,2780,15,medium,1
4,4007,4,medium,0
3,1270,12,high,0
3,6577,16,high,0
4,9518,7,low,0
2,1368,23,medium,0
5,9352,29,high,0
2,9951,29,low,1
5,2912,5,high,0
5,9428,12,low,0
2,5373,25,medium,0
1,6903,6,medium,0
3,9069,22,medium,0
1,3776,13,medium,0
4,3914,4,low,0
1,7805,14,low,0
2,5468,9,medium,0
4,3499,8,high,0
2,1770,4,medium,1
3,6058,20,medium,0
2,1538,6,high,0
1,1992,3,medium,0
1,1357,23,high,0
3,4872,31,low,0
3,4297,15,medium,0
1,2825,23,medium,0
4,4959,20,high,0
3,5117,16,medium,0
2,4137,13,low,0
3,6273,17,high,0
3,6196,31,high,0
2,1915,1,low,1
3,3727,12,medium,0
4,3169,23,high,0
3,6955,11,low,0
5,7727,10,high,0
2,4968,24,low,0
3,9596,12,medium,0
4,7964,4,high,0
1,1287,31,low,0
1,1493,29,medium,0
5,4121,18,high,0
3,1331,12,high,0
4,7148,4,high,0
3,9919,30,low,0
2,3808,22,low,0
2,1852,3,high,0
2,1738,27,low,0
3,3413,29,high,0
3,2018,2,low,1
4,9335,23,medium,1
4,5800,27,high,1
4,6534,6,medium,0
5,8561,8,high,0
3,2742,7,high,0
2,8792,11,medium,0
4,7065,20,medium,0
2,7805,5,high,0
3,1990,30,high,0
3,6993,18,medium,0
3,3053,27,high,0
2,4230,13,medium,0
1,2165,27,medium,0
3,1587,20,medium,1
4,9272,27,high,0
1,1123,26,medium,0
2,9965,1,low,0
2,5575,26,low,0
2,6310,6,medium,0
3,7362,26,high,0
2,6796,9,low,1
5,7964,3,high,0
5,9538,11,medium,1
3,3160,1,high,0
4,1965,8,medium,1
3,4989,30,low,0
3,4088,27,low,0
2,1451,29,high,0
2,8639,2,low,0
3,3011,12,medium,0
3,1954,26,medium,1
3,9745,9,low,0
1,2259,5,medium,0
2,3696,19,medium,0
2,9698,29,high,0
2,5257,18,low,0
2,4831,1,medium,0
2,1506,21,medium,0
1,4130,1,low,0
3,2219,4,high,0
2,1078,5,high,0
3,5288,18,high,0
4,2141,8,high,1
3,6669,7,high,0
4,3287,23,high,1
3,8437,9,low,0
3,2835,13,medium,0
3,4880,15,low,0
2,9488,2,high,0
3,8578,9,high,0
1,2609,19,high,0
4,5021,1,medium,0
4,3459,16,high,0
5,9824,2,high,1
3,7158,11,low,0
2,1469,16,high,0
2,8965,24,low,0
3,5510,3,low,1
3,7889,28,high,0
2,5589,9,low,0
3,4904,13,high,1
2,8408,13,low,1
1,6577,2,low,0
2,6016,14,medium,0
2,6536,15,low,0
4,1371,9,high,0
4,3436,14,high,0
3,4378,10,medium,0
5,8226,4,high,0
1,1821,20,low,0
3,6742,23,low,0
2,3886,19,low,0
2,1885,11,high,0
3,8971,18,high,0
5,6613,10,high,1
4,8359,1,high,0
2,2178,15,low,0
2,7019,15,low,0
2,2631,25,high,0
3,5395,11,medium,0
2,5843,7,medium,0
1,4439,9,low,0
4,9685,12,high,0
5,9449,2,medium,0
4,1941,15,medium,0
3,7563,30,low,0
1,8078,26,high,0
3,6732,29,medium,1
3,1635,16,medium,0
3,3823,22,high,1
3,5483,3,high,0
3,3643,13,high,0
4,7089,20,high,0
3,5114,23,low,0
4,4691,9,high,0
3,9746,21,high,0
4,9347,16,high,0
3,7497,28,medium,0
2,2552,23,high,0
4,4981,29,high,0
1,9699,17,medium,0
4,8625,8,medium,0
2,1554,20,medium,0
2,2817,6,low,0
3,2385,17,high,1
3,9038,12,medium,0
4,4057,2,low,0
2,4044,15,low,0
3,3075,28,high,0
3,5200,10,low,0
2,3181,15,medium,0
3,7979,17,low,0
3,8946,22,medium,0
3,7890,18,medium,0
3,9550,1,medium,0
1,3205,20,medium,0
4,9872,8,low,0
4,6826,3,low,0
3,1885,6,high,0
3,9363,9,medium,0
1,3207,25,low,0
2,6825,6,low,0
3,8568,31,high,1
5,7862,7,high,0
2,7025,23,low,0
3,2979,12,high,1
5,7344,4,medium,0
3,3572,9,low,0
2,2586,21,medium,0
3,8716,27,high,1
3,6973,27,high,0
2,8230,19,low,0
4,9653,22,medium,0
1,3504,19,low,0
2,2578,19,high,0
5,9056,9,high,0
2,6016,4,medium,0
4,1645,28,high,0
3,2427,3,high,0
4,3904,11,high,0
2,9195,3,low,0
2,5559,21,high,0
3,6590,26,high,0
4,5377,15,medium,0
3,5526,1,high,0
3,3490,22,high,0
2,3267,15,low,0
4,6925,15,high,0
2,9537,6,low,0
2,3353,19,medium,0
3,8066,24,low,0
3,3840,13,medium,0
2,4563,27,low,0
2,1307,30,low,1
4,9896,12,medium,1
1,9816,22,medium,0
4,9135,22,high,0
3,1068,3,medium,0
4,7625,17,medium,0
3,9569,22,high,0
3,4438,20,medium,1
1,5760,31,low,0
5,8011,29,high,0
2,2182,26,low,0
3,6359,30,high,0
5,7360,18,medium,0
3,5205,19,medium,1
3,2488,24,medium,0
3,4629,19,low,0
4,4578,9,low,0
3,8532,15,high,0
4,6747,10,high,0
3,8662,9,low,0
3,1533,13,medium,0
5,3226,25,high,0
1,2665,19,high,0
5,8878,4,high,0
4,8648,9,medium,0
4,3175,16,high,0
1,3606,25,low,0
